# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Users\systemverwalter\Desktop\PSI system test\20181201\5023.dat																																																															
																																																																
Log date:	Samstag, 01.Dezember 2018	Log time:	13:28:10																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
13:28:00:641	391.506361	1.239454	0.013151	0.664111	0.197261	-0.085480	-0.575343	0.170959	0.240000	0.190685	-0.233425	0.391233	0.085480	0.009863	0.101918	-0.147945	-0.029589	0.289316	-0.180822	0.105206	-0.644385	0.861371	-0.098630	-0.203836	-0.118356	0.009863	1.328221	-0.874522	0.483288	-0.016438	-0.348494	0.174247	2235.629770	1652.504482	8.064670	-13.824679	7.594532	22.444966	-5.099186	43.052122	25.417026	17.033451	22.684967	-11.651525	16.753999	0.305754	13.035637	9.120014	1.147399	-0.141370	27.087165	3.294252	21.672362	31.347994	28.412099	51.097066	15.600024	10.379194	7.449875	12.539198	23.487160	22.218117	-12.854814	18.420851
13:28:00:641	391.226908	0.683837	0.302466	0.292603	0.108493	-0.387946	0.026301	-0.532604	-0.121644	-0.098630	-0.690412	-0.328768	0.292603	0.309042	-0.184110	0.039452	0.065754	-0.282740	0.108493	0.769316	-0.184110	-0.049315	-0.098630	-0.016438	0.161096	-0.092055	1.140824	0.072329	0.979728	-0.016438	0.016438	-0.098630	2316.401403	1688.202072	-13.775364	5.155076	17.349068	-1.088221	26.912918	7.420285	28.204975	22.438391	18.608248	-0.792330	25.292094	-9.695358	19.850990	-0.466850	9.353439	15.537558	-0.433973	5.993434	-1.084933	25.834561	-19.420304	12.805499	-1.877263	24.322230	0.713426	16.622492	16.415368	-7.548505	-2.127127	-4.467952
13:28:00:695	398.653769	0.683837	0.013151	-0.164384	0.552330	0.016438	-0.174247	-0.532604	0.328768	-0.193973	0.309042	0.660823	0.085480	0.407672	0.197261	-0.512878	-0.029589	0.673974	-0.085480	0.486576	-0.095343	-0.410960	-0.098630	-0.483288	0.069041	0.312329	1.232879	0.167671	0.683837	-0.292603	-0.256439	1.084933	2357.484206	1704.663467	16.250984	5.155076	-6.355078	3.067402	8.242205	3.300827	18.470166	17.033451	0.979728	12.785773	-3.123293	3.166032	28.014290	-1.837811	38.077867	11.270154	3.705211	1.943017	-3.935349	16.204957	3.106854	-5.621927	19.617565	10.379194	4.747405	17.983590	20.649895	8.044944	12.627965	14.373721
13:28:00:695	404.410491	1.426852	-0.664111	0.019726	-0.157808	-0.286028	-0.374795	0.272877	0.059178	0.575343	0.128219	0.121644	0.292603	0.506302	-0.088767	-0.240000	0.253151	0.384658	0.013151	0.581919	0.453699	0.042740	-1.361098	-0.203836	0.069041	0.009863	1.420276	-0.401097	0.683837	-0.657535	-0.256439	-0.190685	2336.932941	1596.199737	6.696997	-11.112346	7.594532	32.120598	18.914002	21.126608	17.076191	2.130414	10.471249	15.504682	8.238917	16.027422	13.035637	11.865224	10.724400	11.270154	13.318377	-2.087674	10.293715	18.963317	45.300892	29.829087	20.962224	17.342493	19.594551	16.622492	22.066884	13.703035	-7.482751	-4.467952
13:28:00:696	401.622541	0.588494	-0.374795	-0.164384	0.108493	0.118356	-0.575343	0.069041	0.871234	0.480001	0.128219	0.032877	-0.223562	0.210411	-0.279452	-0.328768	-0.680549	0.193973	-0.950138	0.581919	-1.009317	-0.049315	-0.292603	-0.108493	-0.486576	-0.802193	1.607674	0.167671	0.483288	-0.384658	-0.256439	-0.190685	2367.064495	1611.306610	10.780291	6.509599	14.577557	23.809352	16.241121	-0.795618	-1.002741	12.963308	-0.381370	20.926060	25.292094	4.576445	22.560035	20.081127	7.982478	18.394549	14.695913	10.040564	0.341918	-1.676715	-1.121098	19.906880	14.252077	13.170431	26.334287	-7.834533	5.089323	6.624668	20.669621	22.464692
13:28:00:696	398.653769	0.775892	-0.180822	-0.164384	0.286028	-0.486576	0.627946	-0.230137	-0.121644	-0.292603	-0.144658	-0.506302	-0.223562	-0.785755	0.101918	-0.052603	-0.401097	0.003288	-0.759453	0.486576	-0.733152	0.223562	-0.973152	-0.950138	-0.394521	0.108493	1.703016	-0.118356	0.782467	0.167671	-0.075617	0.447124	2356.113245	1608.558112	16.250984	1.081646	3.422471	14.130433	1.581372	4.675076	19.864140	19.745784	6.394530	15.504682	-7.393984	-2.557812	8.962206	6.378092	-1.594523	15.537558	14.695913	24.851545	8.870151	16.204957	5.904667	5.720557	29.036757	8.981932	-3.343567	5.753434	6.506311	9.465220	15.313996	8.998370
13:28:00:696	390.855401	0.588494	0.207124	-0.164384	0.552330	0.216987	0.128219	-0.631234	0.601645	0.575343	-0.144658	-0.147945	-0.223562	-0.289316	-0.374795	0.039452	-0.588494	0.673974	0.302466	0.200548	-0.644385	0.407672	-0.486576	-0.575343	-0.026301	0.414247	1.420276	-0.118356	0.683837	-0.016438	-0.440549	0.266302	2272.596403	1603.074268	9.432343	-8.396725	11.783032	39.028006	5.572611	22.500857	10.126043	15.675641	-3.100279	16.865780	-3.123293	36.023070	-7.380833	21.455376	12.095361	5.556173	10.560016	0.595069	-1.084933	13.446596	-12.374814	29.829087	18.289343	17.342493	8.801110	7.094806	10.740839	33.554025	1.900277	42.657600
13:28:00:714	389.461426	0.496439	-0.082192	0.111781	0.286028	-0.387946	0.930412	-0.430686	0.240000	-0.003288	0.220274	-0.417535	-0.223562	0.009863	-0.279452	-0.512878	0.065754	-0.476713	-0.371507	-0.276165	-0.368220	-0.322192	-0.292603	-0.203836	-0.486576	0.414247	1.982469	0.545754	-0.108493	-0.016438	0.105206	0.631234	2263.016114	1633.271575	25.804972	15.991258	11.783032	-3.840006	13.568240	27.971550	7.341381	15.675641	22.684967	1.926578	12.506321	8.870151	-6.016448	-5.957270	-7.075079	8.413164	-12.821938	-7.486039	15.974819	24.457024	-5.349049	14.225775	4.852610	22.924967	6.098640	12.539198	30.578678	20.797840	0.558905	18.420851
13:28:00:714	391.598416	0.404384	-0.180822	-0.072329	-0.246576	-0.387946	-0.174247	-0.631234	0.328768	-0.292603	0.128219	-0.328768	-0.016438	-0.190685	0.292603	-0.976440	-0.493151	0.384658	-0.565480	0.581919	-0.644385	-0.591782	0.095343	0.266302	-0.026301	0.618083	1.515619	-0.118356	0.187398	-0.473425	-0.167671	0.539179	2335.561980	1721.147876	2.597264	-4.326582	0.627946	11.362209	2.899731	7.420285	3.159457	8.912891	3.678910	14.146871	11.082757	14.597283	4.872336	9.120014	-5.707406	22.681679	9.179192	-6.134804	-8.209328	7.952889	21.386335	11.381935	2.160003	49.417063	0.713426	3.031238	23.487160	12.302485	22.010993	18.420851
