# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Users\systemverwalter\Desktop\PSI system test\20181201\5011.dat																																																															
																																																																
Log date:	Samstag, 01.Dezember 2018	Log time:	13:25:30																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
13:25:20:164	390.115674	1.338084	0.026301	-0.450412	0.108493	0.124932	0.016438	0.355069	0.144658	-0.394521	0.039452	-0.420823	-0.549042	-0.003288	-0.368220	-0.141370	-0.128219	0.190685	-0.374795	0.187398	-0.831782	-0.322192	-0.299179	-0.187398	-0.496439	-0.216987	1.696441	-0.115069	0.897536	-0.299179	-0.263014	0.266302	2357.221192	1683.868914	12.496458	5.217542	1.719455	20.998389	27.087165	18.427426	11.184675	14.018652	7.943026	8.758370	5.237268	13.163856	-5.901379	9.228507	-6.953435	5.552885	20.377018	7.048778	3.001648	36.581975	13.107966	8.475630	19.265783	13.098103	26.610452	7.183573	13.686597	36.720057	-7.433436	10.208235
13:25:20:174	398.098152	0.690412	-0.746303	0.473425	0.374795	-0.381370	0.618083	-0.046027	-0.305754	0.184110	-0.049315	0.207124	-0.447124	-0.401097	-0.272877	0.046027	-0.220274	-0.286028	-0.374795	0.378083	-0.739727	-0.138082	-0.881097	-0.654248	0.151233	-0.723289	1.601098	0.266302	0.798905	-0.023014	0.558905	0.723289	2381.845888	1550.714735	17.967151	1.147399	28.211551	8.551246	28.425250	29.388539	27.866345	46.510757	14.738653	-0.759453	8.084396	4.576445	33.570463	11.973717	-1.469591	18.394549	16.260847	3.001648	7.275628	25.571547	4.652062	14.137008	5.848776	10.303578	0.986303	9.905769	37.755675	22.543597	9.991248	27.698673
13:25:20:184	414.622013	0.410960	0.026301	0.197261	0.463562	0.023014	-0.082192	0.154521	0.236713	0.088767	0.223562	-0.059178	-0.341918	-0.700275	-0.272877	-0.141370	-0.595069	-0.095343	0.105206	1.614249	-1.015892	-0.046027	-0.397809	-0.279452	-0.496439	-0.115069	1.321646	-0.585206	0.401097	-0.391233	-0.539179	0.174247	2355.850231	1527.375521	8.413164	5.217542	11.473990	4.395623	19.088249	1.972606	12.578650	18.088795	13.380843	8.758370	6.660832	13.163856	7.719464	-8.593986	1.269043	22.678391	23.135378	9.747960	-4.103020	22.816474	35.618685	19.818113	20.610443	27.041138	0.986303	9.905769	13.686597	5.533159	1.949592	34.441697
13:25:20:194	408.589127	0.595069	0.220274	0.381370	0.108493	-0.279452	-0.082192	-0.647672	0.417535	-0.394521	-0.230137	-0.598357	-0.341918	-0.003288	0.394521	-0.141370	-0.499727	0.286028	-0.184110	0.568768	-0.831782	-0.046027	0.282740	-0.466850	0.059178	0.088767	1.696441	0.266302	0.996166	-0.115069	-0.447124	0.812056	2359.943388	1539.730608	1.574797	25.535382	21.228526	-1.147399	-4.928227	17.053177	34.836218	9.951796	18.795646	-0.759453	-4.701377	13.163856	9.080562	-4.477815	14.939201	15.534271	10.744126	19.177016	0.170959	20.077839	13.107966	21.238389	16.592902	4.721103	13.130979	5.842201	-0.473425	35.299781	-19.505784	0.785755
13:25:20:204	407.754057	-0.052603	-0.650960	-0.078904	0.197261	-0.683837	-0.585206	-0.147945	-0.486576	0.088767	0.039452	0.118356	-0.447124	-0.499727	-0.177535	-0.690412	-0.407672	0.000000	0.299179	0.187398	-0.466850	-0.046027	-0.397809	-0.562193	-0.220274	0.999454	1.601098	-0.680549	-0.292603	-0.299179	-0.263014	0.447124	2351.737348	1644.048578	0.207124	-4.260829	3.113429	9.935358	16.415368	12.937006	20.919485	18.088795	2.524935	-7.541930	10.928236	11.733717	3.626307	7.854259	8.104122	59.773243	12.121663	11.079469	24.351819	15.941943	28.569907	4.214801	1.811510	10.303578	14.482214	13.989063	17.940850	-0.124932	5.980283	22.323322
13:25:20:214	395.034038	0.223562	-0.072329	-0.078904	0.108493	0.124932	-0.184110	0.052603	0.144658	0.279452	-0.595069	0.387946	-0.447124	0.197261	-0.272877	-0.046027	-0.128219	-0.286028	0.105206	0.282740	-0.650960	-0.046027	-0.203836	0.187398	-0.220274	0.391233	1.696441	0.453699	0.700275	-0.572056	0.101918	0.539179	2316.141676	1657.777915	0.207124	10.629058	24.023051	-6.667408	12.424129	6.092064	0.055890	37.038962	12.019745	11.460840	2.413154	-1.127673	-4.536993	-8.593986	23.161680	12.697006	13.502487	13.778652	8.699192	9.070699	8.880014	16.977561	15.248243	24.246613	-7.124395	1.758907	25.012642	14.028515	20.718936	2.117264
13:25:20:224	391.785813	0.410960	-0.167671	0.197261	0.374795	-0.177535	-0.486576	0.052603	0.598357	0.374795	-0.506302	-0.059178	-0.134795	-0.401097	0.013151	-0.598357	-0.220274	0.095343	-0.568768	0.568768	-0.831782	-0.503014	-0.105206	0.282740	-0.128219	-0.723289	1.975893	-0.302466	0.601645	0.161096	-0.174247	0.174247	2362.685310	1675.636573	12.496458	-8.334260	-1.075070	-2.511785	9.751248	1.972606	25.081683	18.088795	2.524935	12.818650	-10.372619	16.027422	3.626307	11.973717	-1.469591	16.964410	13.502487	-1.048769	8.699192	10.448235	3.261375	8.475630	30.009910	7.512340	27.961687	24.854833	26.429630	26.784699	8.646589	7.509053
13:25:20:234	378.605519	0.874522	0.026301	0.381370	0.374795	-0.480001	-0.486576	0.256439	0.417535	0.184110	0.223562	-0.151233	0.072329	-0.302466	-0.463562	-0.414247	-0.407672	0.000000	0.105206	0.187398	-0.282740	0.042740	-0.397809	-0.092055	-0.496439	-0.723289	1.509043	-0.302466	1.292057	0.253151	-0.539179	0.358357	2295.613425	1696.224002	1.574797	1.147399	37.969374	5.779735	13.742487	22.543597	9.790700	-0.877810	-1.551783	0.598357	6.660832	6.009872	7.719464	3.738088	-1.469591	24.108531	-4.385760	17.825781	10.126043	3.557266	20.133730	35.404986	9.866317	-6.430695	18.519481	-10.471249	19.341400	22.543597	8.646589	2.117264
13:25:20:244	390.299784	0.315617	-0.746303	0.289316	0.108493	0.223562	-0.486576	-0.147945	0.417535	0.279452	0.039452	-0.509590	0.489864	-0.798905	-0.463562	0.046027	0.246576	0.000000	0.203836	0.664111	-0.374795	-0.322192	-0.299179	-0.466850	-0.128219	0.289316	1.601098	-0.493151	0.302466	-0.391233	-0.631234	0.266302	2320.257847	1659.155451	1.574797	-0.210411	18.437289	12.687143	21.761130	12.937006	18.131535	5.901379	-8.327684	7.397272	19.443318	10.303578	14.518379	6.483298	-5.582474	9.840015	20.377018	19.177016	7.275628	24.194010	21.544143	34.004436	16.592902	24.246613	14.482214	19.413729	19.341400	9.790700	-3.406033	-4.606035
