# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Daten\20181218\Data002.txt																																																															
																																																																
Log date:	Dienstag, 18.Dezember 2018	Log time:	14:42:21																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
14:42:11:056	-19.308523	-21.369896	-29.766622	-37.634031	-40.517323	-39.103622	-36.782523	-36.108549	-31.653748	-26.768261	-22.408802	-16.283861	-15.639476	-13.933172	-14.400022	-13.916734	-13.410432	-12.660842	-13.916734	-12.881116	-13.466322	-12.890979	-59.740367	-13.417007	-59.165023	-13.814816	-12.302485	-66.174349	-66.233527	-58.310227	-53.289946	-54.736523	-38.110744	-81.254921	24.226887	26.649904	14.127145	5.059734	39.070746	8.288232	3.550690	3.751239	21.501403	6.733161	11.312894	-0.789042	6.710147	20.449347	12.259745	2.656442	-0.233425	16.080025	1.594523	-56.222553	1.292057	2.771511	-17.842219	15.971532	-1.574797	-9.379741	0.881097	8.686041	-0.253151	-5.861927
14:42:11:068	-25.436752	-26.942508	-33.826902	-38.554580	-40.339789	-40.714584	-35.776494	-32.797859	-27.955112	-28.306893	-23.319488	-13.229610	-12.420841	-12.147964	-11.628511	-12.716732	-12.480019	-12.854814	-12.279471	-13.643857	-12.736458	-12.890979	-58.579817	-13.324952	-59.533243	-13.006048	-12.581937	-66.266404	-66.631336	-59.043379	-53.746933	-55.831320	-50.416517	-79.880672	22.859214	-1.772058	12.733170	-4.606035	3.067402	23.349077	-2.015346	22.675104	12.019745	25.726067	9.892618	90.516305	1.282194	16.336464	-4.135897	18.322220	-1.607674	1.282194	32.820873	16.569889	2.699182	9.840015	11.641662	15.971532	10.546866	-3.964938	40.458145	8.686041	21.156197	-1.844386
14:42:11:076	-21.258115	-23.786338	-28.024153	-35.424713	-38.209374	-39.708555	-37.581428	-34.905260	-28.586346	-29.174840	-24.775929	-16.283861	-15.432353	-13.633994	-12.966595	-12.808787	-12.759472	-13.045500	-12.858102	-13.262486	-12.736458	-12.529335	-57.412692	-14.353995	-58.885571	-13.006048	-11.930977	-65.224211	-66.532706	-58.310227	-53.378713	-55.012688	1.522194	-41.513489	6.493161	5.003843	4.362746	2.291510	-11.608785	23.349077	0.766029	-1.663564	3.895896	10.806592	-2.873429	12.052621	20.307977	-11.036729	5.421378	-14.416461	13.489336	-16.191806	20.041675	-1.292057	1.292057	-5.733708	27.738125	14.577557	2.452607	2.827402	-1.949592	12.937006	-4.273979	12.940294
14:42:11:086	-20.146881	-24.713463	-28.507441	-34.320053	-38.120607	-40.007733	-37.982525	-35.404986	-29.760046	-28.984155	-24.046065	-17.092629	-15.225229	-14.429611	-13.347966	-12.716732	-12.759472	-12.660842	-12.279471	-12.309060	-13.101390	-12.345225	-57.412692	-12.108512	-58.701461	-12.904130	-12.210430	-65.224211	-66.828597	-56.935979	-52.375972	-54.282824	-92.807815	-73.035730	31.035665	5.003843	2.988498	9.208781	-6.263023	26.090999	27.166070	-16.543587	-0.177535	6.733161	8.472342	4.908501	9.432343	-5.556173	8.156725	12.618102	6.608229	13.387418	3.014799	12.443855	22.349624	15.511257	15.672353	6.233434	9.198918	12.315636	17.829069	31.311829	3.767677	8.922754
14:42:11:096	-25.344697	-28.707990	-30.733198	-37.541976	-41.401708	-39.103622	-37.180332	-34.803342	-28.497578	-26.383603	-20.137018	-16.642218	-13.975912	-12.246594	-10.195084	-11.427963	-11.549607	-11.993443	-12.088786	-11.835635	-11.546319	-12.345225	-58.188583	-12.299197	-58.422008	-11.487141	-12.023032	-64.280648	-66.332158	-58.034063	-52.740904	-54.282824	-83.243965	-79.880672	21.494828	19.874003	-2.590689	0.907399	16.402217	15.143037	22.994008	13.213171	1.180276	16.237833	24.082229	-13.630706	17.585781	-5.556173	-0.032877	21.172636	2.501922	5.322748	-5.516721	11.069606	-16.954547	-8.547958	19.699757	-0.736439	9.198918	5.523296	12.187416	29.894841	13.134267	6.230147
14:42:11:106	-17.825781	-22.208254	-26.672918	-36.069097	-37.232934	-34.165532	-33.771011	-35.806083	-31.653748	-30.907445	-27.139768	-21.406061	-18.443864	-14.926051	-13.824679	-13.732624	-12.851527	-13.236185	-13.052075	-12.023032	-12.095361	-12.437280	-58.773790	-12.016457	-60.736533	-14.120570	-11.835635	-64.468045	-65.441197	-57.669131	-52.740904	-54.374879	-66.828597	-57.951871	1.048769	23.937571	0.197261	17.490438	0.394521	-1.288769	4.941378	2.400004	33.695395	-6.828504	-31.252651	34.878958	13.518925	-0.092055	9.524398	4.080006	28.589633	5.322748	-12.608239	15.195640	-9.941933	5.608776	14.327693	-2.110688	22.668528	48.927199	5.109049	7.269052	5.089323	15.632901
14:42:11:116	-22.652090	-25.551820	-28.796757	-35.237315	-36.877865	-33.863066	-31.666898	-34.001149	-33.277860	-23.783051	-19.952908	-16.283861	-13.249336	-12.743033	-11.819196	-12.164402	-11.921114	-11.608785	-11.316182	-11.549607	-11.822484	-11.345771	-58.773790	-12.483307	-57.866391	-11.993443	-11.556182	-64.849416	-66.332158	-57.761186	-52.283917	-53.645015	-62.722289	-78.509711	2.413154	29.358950	1.591235	-1.841099	9.724947	6.936997	20.229072	-13.834542	10.661934	33.856491	1.387399	2.051510	5.349049	-2.833977	6.789052	14.041666	14.847146	-0.065754	21.465239	0.082192	13.929885	-12.802212	10.300290	7.627409	-23.135378	19.084961	17.829069	17.164958	5.089323	11.595634
14:42:11:126	-22.280583	-23.319488	-27.636207	-32.383612	-34.836218	-32.248817	-31.765529	-33.399504	-27.323878	-29.270182	-21.774280	-18.348522	-17.819206	-15.024681	-10.957825	-12.348512	-11.362209	-11.418100	-12.473444	-12.023032	-12.095361	-12.072347	-58.964475	-12.950157	-58.422008	-12.095361	-11.460840	-64.468045	-65.243937	-58.310227	-51.281175	-54.102002	-46.326647	-60.697080	-1.683290	29.358950	2.988498	0.907399	19.075098	12.401115	-4.780281	21.320581	6.608229	2.679456	19.818113	6.338640	18.946879	10.852620	13.627418	19.745784	14.847146	6.670695	25.729355	19.321674	20.942498	22.579761	-66.105308	-4.898638	18.621399	-6.680558	17.829069	0.207124	23.838941	10.247687
14:42:11:136	-17.825781	-19.420304	-24.641134	-32.567722	-35.546357	-29.227443	-33.971560	-32.699229	-26.423055	-25.035655	-21.682225	-18.710166	-17.404959	-16.119477	-13.443309	-13.177007	-12.572074	-13.140842	-13.052075	-12.976458	-12.460293	-12.529335	-58.579817	-11.924402	-58.145844	-13.209884	-11.930977	-63.616537	-66.332158	-56.751869	-52.740904	-52.826383	-73.657101	-93.593570	18.762769	6.358366	4.362746	42.355134	33.728272	6.936997	-2.015346	-5.727132	18.805509	1.321646	15.577010	19.180304	2.643292	9.481659	1.338084	8.360561	9.360015	-5.434529	12.950157	-12.279471	64.487771	11.257004	-11.145223	6.233434	10.546866	15.031256	12.187416	29.894841	10.451523	23.687708
14:42:11:146	-19.124413	-20.906334	-25.025792	-30.818678	-33.327175	-33.863066	-33.169367	-32.396763	-26.242233	-17.135369	-16.678382	-14.127145	-12.420841	-12.443855	-10.862483	-11.704128	-11.362209	-11.898101	-11.220839	-10.977551	-12.279471	-11.983580	-57.317349	-12.016457	-57.958446	-10.777003	-12.023032	-63.616537	-68.015448	-57.577076	-52.375972	-54.190769	-60.003381	-74.409978	2.413154	6.358366	9.941933	17.490438	-15.596737	45.245002	-0.624659	3.751239	6.608229	12.164402	-34.073478	4.908501	16.241121	25.910177	21.817020	14.041666	16.221395	1.282194	-12.608239	-8.153437	-5.720557	15.511257	-3.090416	6.233434	6.499736	-2.607127	6.522750	4.435075	5.089323	-5.861927
14:42:11:156	-15.504682	-21.277841	-24.835107	-31.002788	-34.924986	-35.171561	-33.771011	-31.594570	-28.224701	-22.625789	-19.864140	-18.259754	-16.158929	-14.728790	-13.347966	-13.088239	-12.572074	-12.565499	-12.279471	-12.595088	-13.009335	-11.983580	-57.511322	-12.299197	-57.866391	-12.601663	-12.115087	-64.750785	-67.223118	-57.028034	-52.560082	-53.552960	-76.395735	-79.880672	-5.779735	14.472351	12.733170	10.592893	12.397827	20.607155	-6.170968	17.257013	29.644978	21.652636	-4.296993	6.338640	-12.318923	16.336464	5.421378	8.360561	14.847146	24.141407	10.106317	15.195640	84.138213	11.257004	-3.090416	14.577557	19.969346	17.727151	19.242770	14.350707	13.134267	14.284954
14:42:11:167	-18.381398	-22.300309	-27.156207	-32.015392	-34.924986	-34.971013	-32.469091	-28.786894	-24.529353	-18.772632	-16.770437	-16.461395	-14.288241	-13.236185	-12.871253	-12.440567	-12.759472	-12.854814	-12.473444	-12.785773	-11.911251	-12.890979	-57.997898	-12.762760	-57.494884	-12.904130	-13.985775	-64.280648	-66.532706	-56.294882	-52.375972	-53.552960	-73.657101	-89.493837	9.221932	10.405496	-3.987951	5.059734	5.736995	9.659193	20.229072	3.751239	1.180276	23.010447	-0.032877	13.482761	-4.165486	12.223581	32.738681	6.933709	5.233981	13.387418	1.594523	0.082192	22.349624	12.677280	22.366062	2.051510	6.499736	12.315636	3.711787	0.207124	5.089323	3.537540
14:42:11:177	-22.652090	-27.777577	-31.216487	-34.872383	-35.546357	-33.156216	-30.263061	-26.880042	-24.348531	-18.292631	-16.770437	-13.229610	-12.108512	-11.450977	-11.148510	-12.072347	-11.549607	-11.898101	-11.894813	-12.118375	-12.279471	-11.983580	-58.773790	-12.483307	-58.422008	-11.079469	-11.740292	-63.238454	-65.839006	-57.485021	-52.283917	-53.829125	-60.003381	-70.290520	11.953991	6.358366	9.941933	-1.841099	13.732624	-1.288769	-3.389594	10.504126	-2.889867	14.880023	4.227952	2.051510	-6.871244	-11.036729	14.995092	15.468517	1.144111	55.085017	20.041675	-2.649867	11.118921	5.608776	26.393466	-2.110688	-6.969874	-13.453172	10.770428	19.998935	10.451523	10.247687
