# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Daten\20181218\Data002.txt																																																															
																																																																
Log date:	Dienstag, 18.Dezember 2018	Log time:	14:40:07																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
14:39:57:113	-15.452079	-17.884959	-18.437289	-18.986331	-21.175923	-22.270719	-21.001676	-19.532085	-17.858658	-15.475093	-12.489882	-10.619195	-10.329879	-10.277276	-10.188509	-10.198372	-10.293715	-10.349605	-9.383028	-10.257550	-10.083303	-9.438919	-37.045537	-9.675631	-36.532659	-9.764399	-9.422480	-41.490475	-40.527186	-36.631290	-33.659230	-34.898684	-25.913465	-30.769363	7.058641	-5.493707	5.894804	1.147399	-0.973152	-8.261931	2.663018	1.811510	9.688782	20.357292	25.617574	45.442262	9.639467	24.542504	-30.118403	10.185221	-4.129321	-8.186314	1.683290	6.509599	8.531520	25.015929	2.764936	18.341946	36.631290	-8.751794	5.681105	21.478389	-2.659730	17.112355
14:39:57:123	-15.915641	-18.535919	-20.370443	-21.011539	-23.125515	-24.489901	-22.606062	-20.935923	-17.677836	-15.185777	-11.671251	-7.923300	-8.666315	-8.988507	-8.179739	-8.173163	-8.153437	-8.722205	-8.903028	-9.113439	-8.988507	-8.531520	-36.657591	-8.363849	-35.884987	-8.547958	-8.580835	-41.585818	-40.231295	-35.441151	-33.478408	-34.625807	5.520009	-41.737051	8.426314	2.620278	8.682753	8.064670	85.647256	1.315071	-7.058641	4.520555	9.688782	1.384112	15.688791	8.337547	31.390734	8.130424	-0.062466	-5.487132	-16.494272	11.980293	11.618648	12.013169	9.918920	42.016504	5.450967	4.425212	20.478936	-4.678363	-5.621927	22.895378	-1.318358	17.112355
14:39:57:133	-14.058104	-17.141944	-18.437289	-19.630715	-21.438937	-21.971541	-21.701951	-17.927699	-16.954547	-15.665778	-13.581391	-10.438372	-9.603303	-10.277276	-9.422480	-9.093713	-8.896452	-8.436177	-8.998370	-9.590152	-9.169329	-8.804397	-37.528825	-9.113439	-36.812112	-8.547958	-8.768233	-40.638967	-38.945814	-35.990193	-34.116217	-34.168820	-32.761695	-43.111300	20.699210	8.021930	11.473990	10.832894	0.361644	5.427954	20.738662	8.564397	16.474546	-8.104122	12.848239	21.182499	2.850415	-2.833977	13.597829	28.684976	-17.871809	20.041675	-1.160550	10.638921	11.326045	15.106873	18.861399	19.735921	-1.068495	-1.962743	7.098093	11.579196	1.361098	14.419748
14:39:57:143	-13.778652	-16.398930	-20.081127	-23.776475	-23.835653	-22.270719	-21.501403	-19.933182	-18.397837	-16.050436	-13.489336	-11.427963	-10.849332	-11.766594	-9.899193	-9.553987	-9.547412	-9.392891	-9.192343	-9.685494	-9.169329	-9.077274	-36.364988	-6.871244	-37.459784	-9.866317	-8.488780	-41.207735	-39.734856	-36.082248	-33.478408	-34.168820	-9.521111	-37.637319	11.158373	13.443309	36.542522	12.217005	16.359477	6.798915	10.993990	19.384140	11.046592	10.869058	39.807185	19.752359	16.448245	5.391789	12.230156	-95.207819	-1.374249	7.959464	18.710166	-25.075107	-1.315071	15.106873	9.478371	15.557284	17.783041	-0.604932	18.404412	14.413173	-5.342474	3.672334
14:39:57:153	-15.452079	-17.233999	-20.370443	-23.312913	-24.812093	-23.582502	-23.105789	-21.639486	-18.039480	-16.244409	-12.762760	-9.452069	-8.666315	-7.400559	-8.656452	-8.449328	-8.432890	-9.106863	-8.998370	-9.208781	-8.804397	-8.712342	-37.433483	-9.392891	-36.904167	-8.649876	-8.955630	-40.165542	-39.935404	-35.441151	-33.570463	-34.806629	-35.500329	-30.769363	-5.214255	-5.493707	7.288778	16.349614	15.024681	6.798915	6.838367	9.918920	-9.277823	0.026301	1.499180	6.907408	13.726049	25.910177	4.020828	31.538679	0.000000	-5.493707	15.886052	16.122765	5.717269	-10.382482	9.478371	-10.885496	8.357273	-0.604932	11.345771	0.263014	13.407144	30.552376
14:39:57:163	-16.750711	-18.256467	-21.337019	-23.960585	-24.457024	-23.381954	-23.105789	-20.133730	-16.684957	-14.413173	-12.670705	-10.711249	-10.329879	-9.484946	-9.422480	-9.461932	-9.271247	-8.436177	-8.709055	-9.021384	-9.537549	-9.258097	-36.171015	-7.992341	-37.180332	-9.054261	-7.926588	-39.978144	-39.734856	-34.800054	-33.570463	-35.079506	-2.676169	-29.395114	8.426314	3.974801	25.403875	8.064670	19.029071	12.263033	19.344688	5.855352	17.832356	-1.334797	14.268515	-14.492077	36.838413	25.910177	8.127136	17.296465	1.377536	17.368794	11.618648	-4.477815	11.326045	15.106873	5.450967	8.607137	11.056456	-0.604932	18.404412	18.644412	26.794562	9.057548
14:39:57:173	-12.943582	-16.398930	-16.698108	-19.538660	-24.013188	-24.286065	-24.812093	-22.241130	-19.117838	-17.013725	-16.310162	-12.864677	-12.302485	-10.875633	-10.665222	-9.646042	-10.014262	-10.060290	-8.804397	-8.640013	-9.353439	-8.712342	-36.657591	-8.926041	-37.275674	-9.360015	-8.672890	-40.356227	-39.734856	-34.615944	-32.837311	-34.625807	-21.826883	-43.111300	12.522759	-0.092055	7.288778	6.683846	-3.623019	16.375916	15.169339	-4.961104	-5.204392	9.511248	18.512905	-3.077265	-12.111800	24.542504	6.756175	-1.206577	54.937072	22.737570	-1.160550	23.000584	-2.722196	16.527149	6.792339	1.637263	0.263014	12.956732	7.098093	37.045537	-2.659730	14.419748
14:39:57:183	-13.966049	-16.490984	-18.338659	-21.011539	-23.391817	-24.588531	-22.204966	-19.634003	-18.039480	-13.160568	-12.762760	-11.250428	-10.431797	-9.682207	-8.656452	-9.185768	-9.083850	-7.956177	-9.287686	-8.353986	-8.988507	-8.439465	-37.140880	-8.554534	-37.088277	-9.054261	-8.768233	-39.882802	-39.044444	-34.339779	-32.564434	-34.080053	-19.088249	-65.049964	20.699210	10.730976	-3.853157	14.965503	-8.962206	21.840034	-26.521685	9.918920	12.401115	5.437817	12.848239	29.737032	-2.597264	-5.556173	14.965503	-16.878930	10.970976	18.713454	-15.363312	2.383565	11.326045	22.178665	9.478371	8.607137	-6.463572	18.368248	25.482779	17.227424	13.407144	-8.419739
14:39:57:193	-16.934821	-19.370989	-21.143047	-22.024144	-24.190722	-24.286065	-22.905241	-18.828522	-15.422490	-12.391252	-13.124404	-11.427963	-11.158373	-9.682207	-9.041110	-8.541383	-8.432890	-8.817548	-8.613712	-8.827411	-8.712342	-8.985219	-37.334852	-9.021384	-37.367729	-8.649876	-8.209328	-39.978144	-39.537596	-34.980876	-32.929366	-34.441697	-30.023060	-40.385816	0.249863	9.376453	15.639476	6.683846	12.355088	2.686032	-1.509043	-6.315626	11.046592	6.795627	4.343020	-1.647126	15.087147	5.391789	13.597829	3.050964	67.305310	-0.124932	-2.584114	18.874550	12.733170	23.598941	20.202771	10.001111	12.384677	6.164393	5.681105	0.263014	-5.342474	0.979728
