# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Users\systemverwalter\Desktop\PSI system test\20181214\5015.dat																																																															
																																																																
Log date:	Freitag, 14.Dezember 2018	Log time:	16:58:58																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
16:58:47:964	455.997420	0.493151	0.627946	0.904111	0.404384	0.312329	0.920549	0.174247	0.410960	0.335343	0.604932	0.065754	0.197261	0.220274	0.716713	0.292603	0.286028	-0.463562	0.111781	0.147945	0.821919	0.739727	-0.269589	0.256439	0.907399	-0.509590	2.620278	0.726576	0.867947	0.065754	-0.611508	-0.289316	3836.941844	2186.603941	15.961669	13.532076	6.111790	6.766038	22.918392	9.734810	1.459728	10.418646	31.545254	2.143565	29.878403	9.231795	7.653711	11.105771	1.200002	1.936441	16.905232	6.815353	9.754536	22.563323	2.649867	9.853166	24.680586	-11.257004	3.912335	4.389048	1.943017	8.732068	11.214264	-9.744673
16:58:47:974	455.625912	0.677261	0.240000	0.535891	0.404384	0.414247	1.219728	0.775892	0.680549	0.335343	0.785755	0.246576	0.716713	0.318905	-0.430686	-0.351781	0.286028	-0.177535	0.401097	-0.042740	0.821919	0.013151	0.604932	0.348494	0.167671	-0.309042	2.620278	0.535891	0.572056	0.614795	-0.246576	0.621371	3861.592841	2148.164429	6.407681	-9.504672	3.320553	10.905222	1.574797	20.695923	2.853703	3.655896	34.244437	0.782467	4.323294	30.664157	-5.947406	2.889867	16.231258	9.057548	19.660304	-5.306310	9.754536	21.185786	4.060280	7.015901	4.543569	-7.071792	9.317275	-10.553441	-0.894248	17.224136	17.907973	14.475639
16:58:47:984	456.460982	0.585206	0.046027	0.256439	0.581919	0.210411	0.519453	-0.128219	0.322192	-0.049315	0.332055	0.785755	0.197261	1.114522	0.240000	-0.259726	1.124385	0.874522	0.785755	0.147945	0.088767	0.647672	-0.463562	0.256439	0.072329	0.503014	1.686578	-0.315617	0.867947	0.522741	0.848220	0.259726	3858.847632	2137.177015	18.697015	1.334797	14.475639	16.448245	-11.773169	9.734810	1.459728	3.655896	15.251531	19.785236	1.479454	10.661934	9.018096	22.066884	-0.170959	-0.920549	18.282768	16.237833	-3.044388	32.189639	-2.965484	2.774799	8.561109	5.470693	13.370980	5.750146	21.767705	12.986322	7.186860	2.363839
16:58:47:994	456.089475	0.397809	0.338631	0.256439	0.581919	-0.092055	0.118356	0.673974	0.591782	0.335343	0.420823	0.335343	0.614795	-0.078904	0.144658	-0.351781	0.844933	0.493151	0.401097	0.812056	0.729864	0.105206	0.312329	0.815344	0.627946	0.604932	1.870688	0.157808	-0.121644	0.706850	0.756166	0.529316	3808.177964	2153.648273	5.040008	-6.789052	1.923291	12.289334	14.919475	-9.465220	29.293196	2.301373	23.388529	0.782467	15.688791	14.958927	14.472351	12.476732	31.278953	1.936441	27.912372	8.163300	-13.012623	10.181934	15.307421	5.615351	9.905769	12.430704	-2.820826	13.893720	6.193982	3.057539	16.566601	3.711787
16:58:48:004	456.832490	0.956714	1.015892	0.164384	0.936988	0.312329	0.519453	0.276165	0.953426	0.720001	0.151233	0.157808	-0.009863	0.913974	0.049315	-0.443836	0.193973	0.108493	0.302466	0.812056	0.545754	0.828494	0.023014	0.723289	0.072329	0.299179	2.340826	0.157808	0.078904	0.890960	0.756166	-0.289316	3842.409250	2126.192888	13.226322	14.889886	22.836200	24.743052	13.581391	0.124932	26.505247	18.558933	1.676715	7.564943	-17.000574	-6.493161	-3.238361	4.241102	21.708527	7.627409	27.912372	-17.427972	5.480556	12.937006	2.649867	-2.903018	21.991267	2.679456	-0.121644	28.836209	21.767705	5.894804	-0.848220	17.171533
16:58:48:014	455.625912	0.585206	1.305208	0.535891	0.315617	0.512878	0.818631	0.075617	0.322192	0.720001	0.240000	0.335343	0.509590	0.318905	0.335343	-0.259726	0.844933	0.302466	0.591782	0.147945	0.729864	-0.170959	0.703563	0.627946	0.443836	-0.309042	2.524935	0.253151	0.276165	0.614795	0.391233	0.075617	3835.570883	2131.676732	14.593995	2.692607	-7.837820	21.991267	17.592356	6.989600	-2.702470	37.512387	12.532622	6.203845	2.903018	14.958927	3.580280	9.731522	6.660832	19.055372	5.917817	4.116171	2.633429	6.065763	1.242742	4.195075	7.236176	1.282194	-12.259745	3.031238	-15.027969	8.732068	-2.192880	-8.396725
16:58:48:024	459.896604	0.864659	-0.049315	0.256439	0.138082	0.009863	-0.082192	-0.026301	0.591782	0.818631	0.512878	0.065754	0.821919	0.019726	0.144658	0.016438	0.378083	-0.177535	-0.177535	0.243288	0.729864	0.555617	0.703563	-0.493151	0.167671	0.805481	2.245483	-0.315617	0.276165	0.614795	0.391233	0.348494	3819.129214	2161.900341	3.672334	1.334797	3.320553	10.905222	0.236713	-1.249317	11.194538	9.064124	0.318905	0.782467	11.418100	3.504663	-4.602747	11.105771	32.649914	-3.777540	-7.847683	5.467406	-13.012623	-6.315626	-1.555071	-0.062466	-3.504663	4.073431	6.614805	22.034007	1.943017	17.224136	7.186860	-4.372610
16:58:48:035	462.030306	0.397809	1.400550	0.164384	0.759453	0.111781	0.118356	0.174247	0.591782	1.009317	0.240000	0.696987	0.095343	0.516165	1.098084	0.016438	0.378083	0.397809	-0.082192	0.526028	-0.003288	0.828494	-0.364932	0.815344	0.627946	0.299179	1.870688	0.440549	0.276165	0.614795	0.026301	-0.016438	3831.454712	2171.510219	32.357310	2.692607	8.886589	16.448245	21.600034	16.579752	2.853703	7.726039	19.331537	-6.016448	-2.791237	-0.769316	-3.238361	11.105771	13.509062	17.625233	-2.350689	5.467406	-3.044388	6.065763	19.532085	15.530983	0.509590	19.407153	9.317275	0.309042	9.031247	4.474527	8.528232	14.475639
16:58:48:093	465.186475	-0.157808	0.917262	0.348494	0.670686	0.815344	0.519453	0.075617	0.680549	1.203290	-0.032877	0.246576	-0.111781	0.118356	-0.144658	-0.351781	0.752878	0.302466	0.207124	0.338631	0.180822	0.466850	0.604932	0.627946	0.535891	0.907399	1.966030	0.253151	0.177535	0.065754	0.575343	-0.105206	3879.382458	2171.510219	-0.414247	13.532076	8.886589	5.381926	5.582474	12.460293	-23.589078	9.064124	22.030719	15.724956	2.903018	3.504663	2.215894	8.360561	-5.648228	20.462498	-3.711787	4.116171	26.804425	17.069616	1.242742	-12.821938	20.646607	11.033442	7.966040	11.171524	18.933728	-2.597264	5.845489	26.587439
16:58:48:093	464.443460	0.121644	0.818631	0.535891	0.670686	0.414247	0.420823	1.176988	0.322192	0.624659	0.420823	0.065754	0.923837	0.516165	0.240000	-0.078904	-0.085480	0.588494	0.013151	0.338631	0.729864	0.739727	1.186851	0.256439	0.535891	-0.003288	2.715621	0.631234	0.867947	0.706850	0.483288	-0.470138	3880.753419	2163.254864	7.775355	1.334797	39.580335	16.448245	26.929357	19.324961	1.459728	14.488790	8.455904	0.782467	24.203873	4.938090	6.289325	9.731522	9.399467	17.625233	29.289908	-10.701386	9.754536	10.181934	-5.783023	14.113995	3.198909	9.659193	21.458663	5.750146	-0.894248	-2.597264	15.221941	15.823586
