# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Daten\20181220\Data002.txt																																																															
																																																																
Log date:	Donnerstag, 20.Dezember 2018	Log time:	19:11:06																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
19:10:56:150	-37.384168	-38.446087	-38.360607	-42.111846	-46.813223	-49.394049	-57.238445	-58.352967	-59.398448	-59.681188	-62.360645	-56.015429	-47.986924	-65.339279	-31.535391	-21.879486	-21.498116	-20.709073	-22.231267	-21.008252	-21.471814	-21.159485	-27.185796	-150.296124	-150.697220	-22.352911	-21.116745	-161.638607	-159.781070	-144.276388	-139.565148	-145.788719	9146.716659	9543.549055	-2.452607	11.566045	0.693700	8.570972	9.738097	11.454264	-10.395633	18.263042	11.365497	-3.718362	14.432899	15.964956	28.954565	14.268515	-1.656989	17.141944	2.866854	41.105817	26.143602	-9.780837	26.834014	12.082211	20.340853	21.034553	11.257004	30.792377	15.448791	-2.643292	9.715084	26.127164
19:10:56:160	-29.030182	-31.012651	-30.818678	-32.995120	-35.543069	-42.240066	-52.224739	-54.240084	-60.749683	-66.134897	-69.728327	-58.892146	-48.920624	-69.508053	-36.887728	-29.891553	-27.550728	-26.929357	-28.007715	-27.097028	-26.682781	-26.610452	-24.762778	-148.145983	-148.658861	-27.014836	-24.295928	-161.447922	-161.165182	-145.009540	-139.288983	-145.242965	6585.067752	9329.287901	7.098093	57.616528	16.030710	8.570972	7.065216	10.083303	17.424685	-35.888275	5.934256	1.719455	-5.454255	23.118940	4.458089	7.426861	10.645496	14.288241	-2.623566	12.828513	17.602219	13.587966	14.186323	6.404393	10.951250	-5.424666	4.507404	3.642745	2.718908	1.610961	3.024662	5.957270
19:10:56:170	-41.003899	-43.367739	-39.810473	-42.848286	-45.570482	-49.998982	-55.735977	-57.350226	-60.480094	-63.629688	-66.634624	-59.970504	-50.584188	-68.317914	-40.329926	-34.957862	-33.323887	-33.248271	-33.590189	-33.761148	-31.712926	-32.607174	-26.314561	-150.762974	-151.716400	-31.775392	-28.405524	-160.596414	-162.450663	-144.733375	-141.665973	-147.153105	4518.056326	6357.530961	-3.820280	11.566045	-0.703563	11.319470	7.065216	-0.874522	-3.452060	-0.696987	5.934256	4.438363	11.589059	8.833986	19.433455	4.684939	-5.763297	7.173710	1.505756	-4.658637	7.660286	25.959492	18.387974	9.244946	48.529390	7.107956	19.338112	-0.417535	47.977061	8.679466	-3.662471	27.471823
19:10:56:180	-33.392929	-42.999519	-48.706925	-58.507488	-63.590236	-68.340928	-75.090527	-79.022588	-73.739293	-68.640107	-66.361747	-65.181471	-60.141463	-82.122867	-42.243353	-37.078414	-36.115125	-35.451014	-35.996768	-35.569370	-33.997861	-34.606081	-25.440039	-150.950371	-150.513110	-34.408821	-30.368266	-167.507109	-166.211765	-151.242974	-141.938850	-146.607351	4103.335682	4792.297847	31.663611	10.211523	-42.526093	26.534836	63.067495	-0.874522	6.299188	6.078914	5.934256	13.933172	14.432899	7.403847	1.732605	-24.069078	118.629225	7.173710	-1.246029	26.294835	128.442939	17.720575	2.942470	7.824670	5.595625	-6.818641	8.557821	5.000556	-8.597274	-21.037841	8.393438	5.957270
19:10:56:190	-39.333760	-41.326092	-46.675141	-49.574871	-51.517888	-56.048306	-59.645024	-61.864206	-56.511869	-55.634059	-53.260357	-52.961178	-49.647200	-72.884497	-37.463072	-34.497588	-33.231832	-33.057586	-32.436215	-32.331009	-31.528816	-31.788542	-22.918392	-151.042426	-149.030368	-32.886626	-29.809361	-168.832043	-160.474770	-147.024886	-139.930080	-145.604609	5591.226210	4425.748237	8.465767	2.090962	21.596746	4.415349	3.057539	15.570435	-13.183582	35.848823	18.141398	-6.417544	15.856463	14.554543	8.547958	-0.785755	-4.392336	-1.370961	13.864131	37.058688	13.354541	3.968225	14.186323	5.007131	2.906306	11.270154	5.855352	15.856463	15.448791	15.767696	3.024662	27.471823
19:10:56:201	-48.059253	-49.778707	-57.409404	-53.352412	-59.684476	-59.372147	-60.549135	-56.146936	-52.635698	-45.909112	-42.161161	-42.535956	-39.468554	-68.117366	-32.107447	-30.075663	-28.297030	-29.898129	-28.875661	-29.095936	-28.329907	-29.155114	-24.374832	-149.829274	-150.513110	-29.546347	-26.538123	-164.288474	-156.019968	-143.082962	-139.288983	-144.605156	8841.370432	5248.134171	43.946370	10.211523	13.239473	-2.508497	-12.930431	5.986859	6.299188	10.129331	20.857019	15.294270	7.321655	24.549079	8.547958	15.639476	27.054289	14.288241	-2.623566	18.223590	-3.705211	8.100834	16.980848	3.586855	10.951250	15.455366	-0.874522	11.799470	4.135897	-8.294807	-17.059752	8.649876
19:10:56:212	-50.192955	-54.891044	-59.924477	-57.402829	-60.838451	-57.156253	-54.933784	-43.502533	-38.745266	-34.349642	-33.609915	-34.270738	-32.817585	-63.350235	-27.613194	-27.126617	-26.248808	-26.738672	-26.469082	-26.528260	-26.866891	-26.156753	-25.246067	-153.100512	-144.582142	-26.406616	-25.229628	-162.868198	-153.744896	-140.975561	-138.924051	-145.150910	10061.436982	8106.992306	15.281120	-4.675076	10.448235	5.802749	23.056474	10.083303	9.067411	4.724391	7.292066	1.719455	8.745219	17.395095	9.909056	-4.901925	3.820280	17.141944	9.731522	15.527695	51.701998	24.585244	-2.686032	0.749590	33.761148	-5.424666	11.257004	5.000556	-2.949046	10.096454	4.366034	7.301929
19:10:56:220	-52.421999	-56.932691	-60.891053	-65.049964	-72.289427	-70.359561	-63.557359	-53.638439	-43.795136	-35.602247	-33.971560	-33.731559	-30.634568	-60.371601	-26.945795	-25.929903	-25.502505	-25.972643	-25.311820	-25.670177	-25.768807	-25.249354	-24.956751	-149.079683	-149.398588	-27.317303	-24.854833	-163.719706	-149.983794	-140.515287	-138.378297	-143.875292	7896.620472	9463.875507	11.197826	30.542513	0.693700	-17.700849	19.068523	0.496439	3.514526	23.667982	12.726595	-7.778642	4.497541	18.825235	15.343585	10.172071	-11.220839	-1.370961	26.242233	11.480566	20.449347	8.100834	14.186323	2.169866	1.561646	7.107956	11.257004	-15.350161	4.135897	15.767696	7.052066	3.261375
19:10:56:230	-40.260884	-49.966105	-56.347485	-52.431862	-57.909131	-57.356801	-56.538170	-52.836246	-52.362821	-52.553506	-53.079534	-58.622557	-50.686106	-68.814353	-24.552367	-23.444420	-23.082776	-23.865243	-23.289899	-23.579215	-24.213736	-24.522778	-23.983599	-149.641876	-148.566806	-24.785792	-22.707980	-165.330668	-157.999149	-142.073645	-137.556378	-143.329537	4968.398942	6165.313676	19.380852	8.853712	-0.703563	11.319470	4.395623	23.786338	-4.823021	0.657535	14.084405	-2.360552	4.497541	-4.020828	-0.976440	17.013725	-0.286028	35.654850	15.221941	-1.962743	3.389594	10.832894	1.535345	105.573862	10.951250	12.667417	12.608239	17.217561	15.448791	25.673464	7.052066	18.062494
19:10:56:240	-57.619815	-61.857630	-65.437910	-67.075173	-66.785857	-70.458192	-70.477918	-69.389697	-69.590245	-68.061475	-69.820382	-73.719566	-60.141463	-73.979293	-25.798396	-27.682235	-20.100853	-20.133730	-20.787977	-20.531539	-20.922772	-21.070718	-27.090453	-152.446264	-149.770095	-22.454829	-21.212088	-167.411767	-166.409025	-143.543236	-139.384326	-143.875292	4034.882973	4462.816788	19.380852	0.733152	7.653711	7.186860	17.730438	-10.461386	9.067411	6.078914	12.726595	19.351263	4.497541	-4.020828	9.909056	6.055900	-13.959474	17.141944	20.732087	6.108503	-5.128775	16.343039	19.795099	5.007131	2.906306	21.034553	9.905769	0.943563	-7.180285	3.027950	39.192390	0.568768
19:10:56:250	-52.606109	-55.818169	-57.409404	-58.971050	-62.880098	-63.402838	-68.571065	-65.178183	-70.760658	-69.988054	-73.186963	-69.945314	-51.103641	-68.617093	-27.231823	-27.958400	-19.729346	-20.133730	-20.018661	-19.959483	-21.014827	-20.978663	-27.573741	-153.567362	-151.716400	-21.340307	-20.837293	-170.538347	-164.133953	-145.377760	-134.268701	-145.150910	4931.438885	5581.757702	20.748525	8.853712	29.954019	12.706869	25.726067	5.986859	9.067411	-6.101927	8.649876	4.438363	5.901379	18.825235	7.183573	0.588494	18.841673	-1.370961	4.224664	20.919485	-60.539272	2.593977	-1.278906	-3.507951	31.075117	5.713981	54.384742	18.575371	-11.431251	0.190685	55.255976	46.297058
19:10:56:260	-48.243363	-50.709120	-54.315701	-58.418721	-60.572149	-60.986396	-66.864761	-62.968865	-61.111328	-63.919003	-65.996815	-63.475167	-48.713500	-68.715723	-27.899221	-27.866345	-21.685513	-19.752359	-19.538660	-19.009345	-19.278934	-19.617565	-27.185796	-149.641876	-151.348180	-19.518934	-19.624140	-165.708750	-164.035323	-146.752009	-139.384326	-144.059402	7355.824017	6715.923846	90.348633	15.636189	7.653711	21.014827	7.065216	18.315645	46.619250	27.734838	35.779782	-3.718362	-5.454255	5.970420	-2.337538	-3.527677	12.016457	-7.078367	1.505756	-0.634522	-3.705211	19.094824	9.961659	26.252096	6.920559	8.501931	0.473425	19.936469	4.135897	14.350707	13.739199	-4.803295
19:10:56:270	-44.160069	-45.971578	-49.094871	-51.600080	-55.334880	-55.341456	-62.554618	-64.875717	-66.072431	-71.142028	-64.178730	-51.882820	-39.363349	-62.755166	-26.275109	-28.050454	-22.057021	-20.804416	-20.981950	-20.626881	-20.830717	-20.524963	-26.797850	-153.475307	-150.421055	-20.531539	-19.624140	-162.490115	-160.573400	-144.733375	-138.924051	-143.237483	9380.868255	8509.357862	18.013179	25.114560	7.653711	22.379213	9.738097	14.199474	27.156207	0.657535	-4.915076	32.926078	8.745219	7.403847	-17.312904	6.055900	6.539188	2.889867	-1.246029	10.152345	-2.281647	12.210430	47.911307	-16.257559	10.951250	23.802777	9.905769	87.790821	23.930996	70.967781	9.715084	-7.495902
19:10:56:280	-38.498690	-40.395679	-42.226915	-45.705276	-46.017606	-56.347485	-65.562841	-64.172154	-68.959011	-71.336001	-64.632429	-59.342558	-46.425278	-66.230240	-29.332648	-24.733189	-23.641681	-23.483872	-23.483872	-23.671270	-23.480584	-24.522778	-26.025246	-149.079683	-150.976673	-24.480038	-22.237843	-163.055595	-160.175591	-147.758037	-141.301041	-146.518584	8690.738965	9956.957916	1.650414	75.231898	32.745256	36.207179	-7.607683	34.744164	3.514526	27.734838	-2.199455	1.719455	7.321655	14.554543	0.387946	21.129896	6.539188	4.316719	-4.001102	8.804397	14.755091	8.100834	0.128219	13.499199	12.295909	11.270154	5.855352	13.157281	-4.366034	7.282203	-6.348503	15.366599
19:10:56:292	-36.549098	-39.468554	-35.651562	-40.915132	-50.275147	-52.418711	-60.148039	-58.553516	-64.267497	-65.266951	-61.357903	-58.172145	-52.662000	-72.289427	-38.130470	-34.773753	-32.298132	-31.620871	-31.088267	-30.621417	-29.424703	-30.792377	-25.440039	-151.604619	-149.585986	-29.746895	-26.163328	-167.602452	-158.692849	-146.018857	-141.116931	-146.607351	5807.502710	7377.795558	5.730420	11.566045	3.484937	0.263014	1.722742	8.712342	24.371545	23.667982	8.649876	9.856454	0.233425	11.694265	1.732605	-3.527677	13.384130	7.173710	6.976449	12.828513	24.720038	-2.896443	36.670742	5.007131	18.996194	-2.636716	12.608239	10.438372	-12.848239	-4.060280	84.733282	16.714546
19:10:56:300	-36.917318	-47.457608	-45.902537	-55.101455	-68.383668	-69.350245	-71.480659	-68.788052	-68.327777	-67.578187	-65.635170	-51.701998	-48.194047	-74.771623	-36.601701	-36.706906	-34.625807	-35.066356	-35.322795	-35.474028	-34.181971	-34.606081	-25.634012	-153.100512	-151.624345	-33.392929	-29.526621	-170.725744	-160.967921	-149.776671	-142.122960	-147.153105	4158.078781	5283.831761	46.681716	10.211523	17.408246	-8.025218	-64.944758	5.986859	14.640023	3.369868	28.987442	12.575362	-103.417147	1.699729	15.343585	8.801110	10.645496	1.463016	1.505756	10.152345	3.389594	9.458645	-5.503570	-0.670686	14.981941	-6.818641	16.638930	9.080562	2.718908	10.096454	1.683290	11.326045
19:10:56:310	-33.021421	-37.982525	-45.320618	-57.310774	-61.992425	-65.622020	-70.076821	-67.785311	-65.349142	-62.666399	-59.720641	-53.681179	-47.467471	-74.275184	-39.662527	-38.275128	-36.394577	-35.451014	-36.190741	-35.283342	-34.546903	-34.425259	-24.470175	-149.267081	-151.068728	-36.332111	-31.022514	-173.092871	-159.186000	-148.675299	-141.393096	-147.518037	4367.497188	4686.582615	18.013179	6.161105	11.842210	-3.872883	16.395642	-14.577557	10.458098	2.012058	16.780300	3.077265	27.212097	13.124404	3.093703	-7.643847	12.016457	19.995647	6.976449	16.875643	38.932663	20.472361	26.834014	17.737014	16.326601	7.107956	7.206587	7.719464	-0.115069	11.516730	16.421943	79.916836
19:10:56:320	-43.232944	-45.876236	-51.994601	-57.771049	-54.269673	-54.535975	-57.139815	-55.745840	-52.905288	-51.011586	-48.348568	-44.153493	-40.816502	-68.416545	-34.882246	-34.037313	-31.831282	-32.196214	-31.374295	-31.380871	-30.887719	-30.427444	-24.568805	-152.071469	-151.716400	-30.861418	-27.938673	-172.333418	-155.227638	-144.733375	-139.288983	-145.423787	6297.593334	4767.604110	23.480584	6.161105	2.090962	4.415349	4.395623	10.083303	24.371545	-26.419767	-4.915076	7.157271	3.077265	17.395095	-2.337538	23.871818	-0.286028	7.173710	1.505756	41.105817	7.660286	21.830171	15.573723	23.411543	28.405524	-4.030691	3.156169	18.575371	28.181962	24.256476	4.366034	18.062494
19:10:56:330	-47.595690	-56.748581	-57.698720	-61.180369	-52.938164	-54.535975	-56.436252	-55.242825	-42.443901	-38.682800	-37.338140	-35.349096	-33.337038	-63.452153	-30.578678	-29.431279	-28.481140	-28.080044	-28.586346	-28.908538	-28.329907	-28.428537	-24.374832	-150.388179	-150.792563	-27.721687	-25.975931	-167.507109	-153.149827	-143.267072	-139.200216	-146.153651	9321.985972	6570.365264	11.197826	-10.099742	9.050973	29.303059	4.395623	10.083303	3.514526	19.601126	-0.841645	0.358357	7.321655	5.970420	22.158938	11.543032	-5.763297	12.861390	9.731522	7.456450	4.813158	8.100834	12.779198	-2.087674	2.906306	12.667417	-2.225757	-0.417535	11.201113	0.190685	20.449347	8.649876
19:10:56:340	-46.668566	-62.324480	-63.600099	-69.471889	-63.501468	-57.557350	-55.334880	-49.022542	-37.844442	-33.580326	-33.244983	-31.663611	-29.391826	-60.572149	-27.899221	-26.761685	-26.153465	-26.929357	-26.179767	-25.765519	-26.317849	-26.429630	-24.180859	-152.446264	-150.605165	-26.505247	-26.071273	-165.518065	-151.367906	-140.975561	-139.200216	-145.335020	9735.509901	9435.042586	15.281120	6.161105	9.050973	11.319470	3.057539	26.531548	4.908501	4.724391	10.007687	8.495356	1.653701	27.389632	7.183573	8.801110	13.384130	2.889867	6.976449	23.595653	3.389594	16.343039	42.279518	-17.677836	21.685513	7.107956	11.257004	7.719464	43.749109	10.096454	25.795109	0.568768
19:10:56:350	-40.632392	-54.519537	-55.571593	-59.891600	-58.086665	-61.489410	-68.870244	-62.166672	-47.944184	-43.594588	-34.790191	-29.237306	-28.767168	-58.185296	-26.751822	-26.298123	-25.315108	-26.643329	-26.179767	-25.860862	-24.946888	-25.975931	-26.508534	-150.483521	-151.716400	-26.304698	-24.387983	-166.182176	-151.367906	-141.800768	-139.108161	-144.513101	6986.190567	7710.104019	28.931552	23.756749	16.030710	9.935358	5.730420	14.199474	9.067411	31.781967	27.629632	23.431269	10.168783	43.104724	-13.223034	15.639476	9.277823	5.746858	2.866854	7.456450	3.389594	9.458645	-4.096445	2.169866	14.981941	14.061392	11.257004	37.588004	-4.366034	-2.643292	0.341918	8.649876
19:10:56:360	-37.660332	-47.829115	-48.802268	-55.745840	-60.660916	-70.053807	-74.689431	-73.104771	-53.806111	-50.146927	-50.531585	-46.221442	-31.052103	-60.371601	-20.633457	-19.022495	-19.449893	-20.229072	-20.501950	-20.436196	-21.106882	-21.251540	-23.112365	-148.145983	-148.938313	-22.050445	-21.212088	-164.949297	-154.931747	-143.267072	-138.010077	-143.237483	4512.592208	4973.534293	15.281120	3.445485	7.653711	-3.872883	25.726067	-2.245483	13.246048	19.601126	0.519453	16.652081	3.077265	67.384214	-2.337538	27.968263	5.171515	29.967170	-1.246029	28.990730	0.562193	31.469638	14.186323	9.244946	16.326601	12.667417	-3.576992	11.799470	15.448791	5.865215	8.393438	16.714546
19:10:56:370	-40.448282	-46.714593	-46.385825	-53.533234	-55.246113	-61.489410	-67.568324	-69.090518	-51.192408	-59.487216	-61.814890	-55.206661	-40.297049	-62.557905	-20.252086	-16.533724	-17.773178	-17.930987	-16.747423	-18.437289	-15.343585	-18.164412	-25.440039	-152.633661	-149.398588	-19.719483	-19.154002	-168.263275	-162.352033	-145.101595	-136.823226	-143.602415	4121.122011	4737.387077	9.830152	-4.675076	-2.097538	22.379213	-8.942480	-2.245483	0.726576	7.416998	7.292066	12.575362	-1.190139	18.825235	-0.976440	17.013725	91.285621	7.173710	11.109058	20.919485	26.143602	3.968225	-13.929885	-2.087674	16.326601	2.922744	8.557821	6.361654	-4.366034	15.767696	3.024662	4.609322
19:10:56:380	-41.003899	-45.876236	-45.708564	-49.298707	-50.985285	-59.977079	-68.870244	-68.889970	-68.416545	-72.394633	-73.640662	-56.377074	-36.766084	-58.586392	-19.295372	-16.629067	-15.724956	-16.494272	-17.227424	-18.059206	-17.996740	-18.437289	-26.409904	-149.921329	-151.068728	-19.114550	-18.595097	-169.874236	-163.739432	-148.494477	-140.479122	-144.605156	5480.339463	6254.554363	11.197826	26.472370	25.785245	1.647126	60.394614	1.870688	-0.664111	25.022505	-3.557266	-11.855361	25.791821	10.264126	7.183573	22.500857	6.539188	5.746858	12.486595	7.456450	10.507414	2.593977	49.318433	7.824670	9.606590	12.667417	3.156169	13.157281	21.097019	24.256476	17.763315	8.649876
