14:51:25	-40,3398	-48,4899	-57,2976	-62,9360	-60,1743	-58,7080	-63,2779	-63,2089	-61,8675	-58,5305	-45,1234	-32,1962	-28,4022	-26,4987	-25,8740	-25,5091	-25,9135	-25,1409	-26,3507	-25,7885	-25,7852	-26,1732	-25,2757	-146,0879	-145,5619	-26,1535	-25,4663	-146,2128	-146,1471	-132,9273	-130,8331	-136,5010	799,6451	991,2772	17,2274	-4,3989	18,9633	18,5885	7,6438	28,1063	4,5238	12,9436	-1,6044	20,8636	4,1951	12,4800	5,3786	18,1513	3,9321	17,1617	15,0280	-5,7929	11,7436	6,6674	1,0258	12,4636	18,8548	12,5984	15,8565	5,7666	15,6428	9,7118	-30,8318	16,8362	23,1771
14:51:25	-40,3398	-48,4899	-57,2976	-62,9360	-60,1743	-58,7080	-63,2779	-63,2089	-61,8675	-58,5305	-45,1234	-32,1962	-28,4022	-26,4987	-25,8740	-25,5091	-25,9135	-25,1409	-26,3507	-25,7885	-25,7852	-26,1732	-25,2757	-146,0879	-145,5619	-26,1535	-25,4663	-146,2128	-146,1471	-132,9273	-130,8331	-136,5010	799,6451	991,2772	17,2274	-4,3989	18,9633	18,5885	7,6438	28,1063	4,5238	12,9436	-1,6044	20,8636	4,1951	12,4800	5,3786	18,1513	3,9321	17,1617	15,0280	-5,7929	11,7436	6,6674	1,0258	12,4636	18,8548	12,5984	15,8565	5,7666	15,6428	9,7118	-30,8318	16,8362	23,1821
14:51:25	-40,3398	-48,4899	-57,2976	-62,9360	-60,1743	-58,7080	-63,2779	-63,2089	-61,8675	-58,5305	-45,1234	-32,1962	-28,4022	-26,4987	-25,8740	-25,5091	-25,9135	-25,1409	-26,3507	-25,7885	-25,7852	-26,1732	-25,2757	-146,0879	-145,5619	-26,1535	-25,4663	-146,2128	-146,1471	-132,9273	-130,8331	-136,5010	799,6451	991,2772	17,2274	-4,3989	18,9633	18,5885	7,6438	28,1063	4,5238	12,9436	-1,6044	20,8636	4,1951	12,4800	5,3786	18,1513	3,9321	17,1617	15,0280	-5,7929	11,7436	6,6674	1,0258	12,4636	18,8548	12,5984	15,8565	5,7666	15,6428	9,7118	-30,8318	16,8362	23,1870
14:51:25	-40,3398	-48,4899	-57,2976	-62,9360	-60,1743	-58,7080	-63,2779	-63,2089	-61,8675	-58,5305	-45,1234	-32,1962	-28,4022	-26,4987	-25,8740	-25,5091	-25,9135	-25,1409	-26,3507	-25,7885	-25,7852	-26,1732	-25,2757	-146,0879	-145,5619	-26,1535	-25,4663	-146,2128	-146,1471	-132,9273	-130,8331	-136,5010	799,6451	991,2772	17,2274	-4,3989	18,9633	18,5885	7,6438	28,1063	4,5238	12,9436	-1,6044	20,8636	4,1951	12,4800	5,3786	18,1513	3,9321	17,1617	15,0280	-5,7929	11,7436	6,6674	1,0258	12,4636	18,8548	12,5984	15,8565	5,7666	15,6428	9,7118	-30,8318	16,8362	23,1969
14:51:25	-40,3398	-48,4899	-57,2976	-62,9360	-60,1743	-58,7080	-63,2779	-63,2089	-61,8675	-58,5305	-45,1234	-32,1962	-28,4022	-26,4987	-25,8740	-25,5091	-25,9135	-25,1409	-26,3507	-25,7885	-25,7852	-26,1732	-25,2757	-146,0879	-145,5619	-26,1535	-25,4663	-146,2128	-146,1471	-132,9273	-130,8331	-136,5010	799,6451	991,2772	17,2274	-4,3989	18,9633	18,5885	7,6438	28,1063	4,5238	12,9436	-1,6044	20,8636	4,1951	12,4800	5,3786	18,1513	3,9321	17,1617	15,0280	-5,7929	11,7436	6,6674	1,0258	12,4636	18,8548	12,5984	15,8565	5,7666	15,6428	9,7118	-30,8318	16,8362	23,2033
14:51:25	-40,3398	-48,4899	-57,2976	-62,9360	-60,1743	-58,7080	-63,2779	-63,2089	-61,8675	-58,5305	-45,1234	-32,1962	-28,4022	-26,4987	-25,8740	-25,5091	-25,9135	-25,1409	-26,3507	-25,7885	-25,7852	-26,1732	-25,2757	-146,0879	-145,5619	-26,1535	-25,4663	-146,2128	-146,1471	-132,9273	-130,8331	-136,5010	799,6451	991,2772	17,2274	-4,3989	18,9633	18,5885	7,6438	28,1063	4,5238	12,9436	-1,6044	20,8636	4,1951	12,4800	5,3786	18,1513	3,9321	17,1617	15,0280	-5,7929	11,7436	6,6674	1,0258	12,4636	18,8548	12,5984	15,8565	5,7666	15,6428	9,7118	-30,8318	16,8362	23,2075
14:51:25	-36,6181	-38,2258	-46,3694	-55,0258	-56,5316	-58,6291	-57,1628	-52,6094	-48,8845	-43,1442	-32,1140	-27,3502	-27,2647	-29,6910	-25,1146	-24,8647	-24,8811	-26,7157	-25,0981	-25,5650	-24,6839	-25,8083	-25,1803	-141,2156	-145,8610	-24,0165	-23,6811	-143,0008	-141,4062	-131,5334	-129,8271	-135,4884	817,4511	912,9384	-1,7129	-0,2038	6,2663	0,5195	-5,5858	14,2521	1,4038	-56,3376	10,7441	-3,1956	-0,1973	4,2345	5,3425	18,3124	-0,8384	11,4641	11,2011	64,6752	24,4307	10,7770	19,4663	9,7151	-0,2499	4,2378	3,7940	19,0192	10,2576	-0,3156	12,2630	16,8362	23,2092
14:51:25	-26,1272	-26,5217	-36,9896	-43,9727	-53,1584	-66,0889	-62,5776	-55,3184	-43,2034	-32,1666	-24,8384	-23,1255	-23,3162	-24,0329	-23,5858	-23,0203	-23,8587	-23,5562	-23,7502	-23,3787	-24,1381	-24,1743	-24,8877	-144,5789	-144,8419	-23,4115	-23,5891	-145,8380	-140,0188	-135,2024	-129,2813	-134,3082	796,8966	945,9204	9,2219	7,9299	13,2362	12,9830	18,4603	19,7491	2,7978	14,1534	20,2521	7,6701	16,8756	8,5315	6,7069	11,4411	5,9901	5,7469	2,9589	1,3019	0,2170	9,4192	13,8280	4,0504	7,8049	1,4433	7,8510	1,3545	7,4203	9,6033	-1,1573	10,0899	23,2058
14:51:25	-31,9759	-41,1979	-56,6171	-62,3015	-62,6565	-69,8171	-70,5996	-64,7475	-55,5584	-50,2719	-38,5743	-28,8757	-27,3699	-26,7124	-26,5513	-25,8773	-26,7420	-26,2357	-27,1200	-25,9463	-25,6932	-25,9003	-25,9562	-145,0490	-146,8835	-25,9431	-26,2061	-148,1131	-143,7799	-134,8342	-131,1980	-135,6725	795,5256	871,6978	7,8543	7,9299	-27,2318	12,9830	23,8126	8,7748	-48,7464	14,1534	10,7441	4,9677	-8,7222	17,1091	3,9748	4,5896	16,9315	12,8943	1,5814	9,3863	8,7715	5,2800	-12,9239	-7,2986	-1,5978	11,2011	9,1825	5,4214	8,8406	23,7831	10,9184	12,7891	23,1977
14:51:25	-32,2554	-42,3124	-52,3628	-54,9338	-57,9519	-63,7711	-64,6817	-59,3294	-46,9020	-38,5217	-30,2039	-27,8894	-26,8505	-24,5261	-23,5858	-24,5885	-24,2302	-24,6083	-24,4241	-24,6148	-24,5031	-24,8088	-25,3743	-146,0747	-145,3054	-24,8285	-24,1480	-146,6928	-144,6709	-132,9076	-129,0972	-135,5805	822,9416	893,7055	21,5277	9,2910	21,6263	1,9069	-6,9238	0,5293	0,0066	8,7419	29,7765	-4,5567	22,5732	2,8011	10,7836	21,0411	22,4121	11,4641	4,3397	17,4872	0,2170	-1,6142	-4,4647	25,3283	5,1123	2,8406	11,8882	4,0603	14,5151	-1,7359	17,6187	0,6641	23,1907
