# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Users\systemverwalter\Desktop\PSI system test\20181214\5014.dat																																																															
																																																																
Log date:	Freitag, 14.Dezember 2018	Log time:	18:24:25																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
18:24:14:968	0.923837	0.581919	0.486576	0.144658	0.378083	1.114522	0.927125	0.976440	0.496439	0.923837	-0.098630	0.907399	0.775892	0.792330	1.334797	-0.147945	0.736439	0.151233	0.805481	0.200548	0.253151	0.555617	0.644385	0.700275	0.493151	0.289316	2.406579	0.427398	0.055890	0.512878	0.950138	-0.069041	7724.625685	3752.054041	6.894257	0.595069	7.555080	10.905222	23.266885	11.796183	-7.370970	15.918929	13.098103	10.619195	7.249326	7.933163	9.294261	14.455913	-8.715630	0.565480	3.313978	11.372072	-0.088767	6.069051	21.136471	1.301920	15.649339	14.094268	9.593440	26.912918	2.883292	9.057548	26.252096	15.162763
18:24:14:978	0.088767	0.394521	0.871234	0.512878	0.907399	1.012604	0.825207	-0.128219	0.496439	0.249863	0.447124	0.456987	0.670686	0.595069	1.048769	0.220274	-0.286028	0.440549	0.325480	0.200548	1.170413	0.466850	0.549042	1.075070	0.861371	0.387946	2.035072	0.522741	0.450412	0.052603	0.493151	0.295891	7652.037079	3702.627115	-6.766038	8.718918	21.484965	1.223016	15.267969	4.947953	20.472361	14.561118	9.018096	5.194529	3.001648	7.933163	18.825235	18.555645	2.225757	10.543578	7.449875	20.797840	12.706869	15.695367	-2.774799	1.301920	7.597820	9.928783	12.295909	-9.761111	-5.602200	20.386881	-5.917817	16.510711
18:24:14:988	0.644385	1.229591	0.098630	0.789042	1.265755	0.003288	0.825207	-0.026301	0.404384	0.348494	0.900823	1.084933	1.084933	0.197261	0.858084	-0.055890	0.831782	0.535891	0.805481	0.578631	0.529316	0.828494	0.355069	0.512878	0.493151	1.098084	2.501922	0.427398	0.351781	0.052603	-0.328768	0.295891	7701.339073	3758.931860	13.716186	20.919485	14.521666	-15.363312	11.257004	14.541392	12.108512	7.798368	21.235101	5.194529	-6.960011	2.229045	31.084980	10.336454	14.534817	14.827420	4.694802	11.372072	1.334797	10.185221	18.318933	16.905232	11.615360	5.740283	-1.196714	21.471814	8.554534	0.565480	10.175358	-2.344113
18:24:14:998	1.574797	1.137536	0.775892	0.420823	1.088221	0.207124	0.624659	1.078358	0.766029	0.154521	0.355069	0.726576	0.151233	0.693700	0.568768	-0.147945	1.203290	1.107947	0.614795	-0.085480	0.072329	1.466304	0.256439	0.979728	0.861371	0.289316	2.593977	-0.046027	-0.341918	0.328768	-0.147945	-0.706850	7697.239341	3745.195948	23.293187	7.364395	6.157818	-5.684392	1.916715	10.441660	9.340288	-1.696441	9.018096	-1.604386	14.367146	0.798905	-5.671242	2.117264	14.534817	9.113439	-3.557266	15.419202	-12.887691	30.831829	-4.181924	15.484956	12.960020	9.928783	16.329888	20.110716	4.300281	0.565480	22.241130	4.398911
18:24:15:012	2.038359	0.673974	1.449865	-0.039452	0.466850	1.012604	1.528769	0.575343	0.496439	0.539179	-0.098630	0.996166	1.295344	0.693700	0.667398	-0.516165	0.272877	0.345206	0.805481	0.864659	0.437261	0.374795	0.743015	0.700275	0.397809	1.098084	2.501922	0.240000	0.154521	0.785755	0.493151	0.476713	7728.741856	3728.708252	-8.133711	27.705248	6.157818	-2.912881	5.927680	9.067411	-14.321118	11.848786	17.174821	-0.246576	39.941980	3.639458	10.658647	-4.747405	2.225757	1.992332	12.923856	4.645487	5.605488	-2.199455	22.543597	-5.776447	19.683318	4.346308	-1.196714	30.973199	7.137545	-5.112337	6.147955	17.858658
18:24:15:112	1.854249	1.137536	0.486576	-0.315617	0.907399	0.207124	0.825207	0.473425	0.766029	1.022467	0.447124	0.456987	0.670686	0.496439	0.667398	-0.700275	0.364932	0.055890	0.519453	-0.848220	0.621371	0.466850	0.644385	0.138082	0.493151	1.098084	2.035072	0.332055	0.450412	0.969865	0.858084	1.206577	7725.996646	3774.025582	19.190167	8.718918	17.312904	-0.161096	31.288816	9.067411	-4.583021	14.561118	11.737005	13.338103	0.154521	9.366590	-1.597811	22.671816	14.534817	19.111263	8.810973	-3.429046	19.827976	-2.199455	26.751822	4.142472	4.908501	33.616491	-11.986868	6.545764	25.525519	-7.949601	10.175358	15.162763
18:24:15:113	1.295344	1.045481	0.775892	-0.039452	0.999454	0.509590	0.427398	1.078358	-0.046027	0.443836	0.355069	0.907399	0.565480	0.496439	0.473425	-0.147945	0.644385	0.726576	0.325480	0.578631	0.802193	1.193427	0.838357	1.075070	0.677261	0.693700	2.876717	-0.236713	0.746303	-0.039452	0.401097	-0.161096	7710.922650	3778.154904	4.158911	-4.836172	7.555080	6.766038	13.929885	25.509081	0.973152	17.276739	14.455913	1.114522	0.154521	6.503024	-0.233425	0.746303	-3.238361	23.378666	29.447717	16.770437	7.032340	1.936441	12.683855	28.244427	8.922754	1.555071	20.383593	-2.978635	22.711268	0.565480	12.841664	-7.716176
18:24:15:113	2.038359	0.950138	0.289316	0.512878	1.176988	0.710138	0.624659	-0.328768	0.673974	0.154521	0.266302	0.637809	1.397262	0.992878	0.473425	-0.516165	-0.006575	-0.134795	-0.059178	0.009863	0.253151	0.739727	0.161096	0.233425	0.493151	0.289316	2.593977	0.141370	1.140824	0.601645	0.673974	-0.341918	7708.197166	3768.545026	-4.030691	-10.247687	17.312904	15.060845	19.275646	14.541392	3.764389	14.561118	13.098103	16.060299	4.425212	2.229045	-20.656470	25.420313	22.757296	-5.128775	21.175923	3.297539	2.758360	-7.689875	1.433427	33.905806	23.700859	26.636754	0.154521	9.244946	-21.175923	18.969892	15.527695	1.699729
18:24:15:113	1.295344	1.045481	1.259180	0.144658	0.907399	0.710138	0.825207	0.272877	0.766029	0.443836	0.082192	0.368220	0.151233	0.394521	0.282740	-0.055890	0.831782	0.726576	0.999454	0.105206	0.253151	0.739727	0.743015	0.792330	0.585206	0.591782	2.876717	0.141370	0.746303	1.153974	0.309042	-0.522741	7716.409782	3761.683645	-8.133711	15.507969	21.484965	2.610415	19.275646	-1.900277	9.340288	18.631262	6.318914	2.475620	24.305791	5.072885	-8.400013	-6.118366	9.073987	11.970430	3.313978	-8.827411	-4.343020	3.313978	5.658091	2.722196	4.908501	-9.593440	12.295909	21.471814	17.040026	1.962743	18.213727	-3.692061
