# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Users\systemverwalter\Desktop\PSI system test\20181213\5006.dat																																																															
																																																																
Log date:	Donnerstag, 13.Dezember 2018	Log time:	17:07:41																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
17:07:31:274	0.877810	0.723289	-0.036164	0.351781	0.670686	0.611508	-0.253151	0.075617	0.506302	0.739727	0.328768	-0.062466	0.023014	0.749590	0.141370	-0.118356	-0.381370	-0.085480	0.062466	-0.082192	-0.940275	0.006575	-0.075617	0.414247	0.512878	-0.131507	2.669593	-0.249863	0.401097	0.433973	-0.358357	0.157808	3528.110680	4825.657899	20.804416	6.851517	19.798387	31.114569	5.335899	3.307402	10.921661	20.594005	19.390715	11.036729	17.497013	15.093722	21.267978	15.189065	-2.255346	5.345762	6.562202	10.734263	-3.169320	30.841692	11.621936	9.064124	5.506858	7.223025	-0.519453	4.895350	-1.019180	13.426870	16.264135	13.969337
17:07:31:284	1.716167	0.631234	-0.131507	0.351781	0.493151	-0.696987	-0.253151	0.476713	0.595069	-0.029589	-0.036164	-0.424110	0.023014	-0.240000	-0.147945	-0.486576	-0.193973	-0.752878	-0.128219	0.203836	0.246576	-0.266302	-0.463562	0.322192	-0.598357	0.578631	1.361098	0.506302	0.894248	-0.207124	0.371507	0.338631	3477.434437	4843.506694	-11.973717	-1.275618	4.471240	18.664139	5.335899	18.391261	-1.604386	21.948527	20.748525	20.541402	-3.830143	10.800017	6.302476	20.679484	-6.345215	-1.775345	-15.438928	8.035081	-3.169320	0.562193	10.214810	-15.031256	0.124932	3.034525	-1.870688	8.975356	-8.090971	2.094250	16.264135	23.388529
17:07:31:294	0.322192	0.164384	0.059178	0.075617	0.138082	0.713426	0.151233	0.276165	0.687124	0.065754	0.598357	0.207124	-0.394521	0.552330	-0.052603	0.065754	-0.473425	-0.276165	-0.128219	0.108493	0.246576	0.006575	-0.266302	-0.052603	0.141370	0.374795	1.640550	-0.440549	0.598357	0.341918	0.190685	-0.299179	3493.876106	4851.742323	0.322192	20.406607	17.023588	-11.783032	26.686069	25.236204	1.183563	7.045490	22.109623	8.317821	-13.772076	2.232332	23.996750	8.340835	15.537558	13.897008	-0.292603	20.160031	28.126071	-7.686587	-5.243844	20.403319	-2.544661	10.014262	10.273989	19.841127	10.300290	4.931515	9.550700	20.692635
17:07:31:304	0.969865	0.351781	0.447124	0.351781	-0.216987	0.611508	0.049315	-0.325480	0.775892	0.835070	0.052603	-0.332055	0.749590	-0.042740	0.042740	0.433973	0.085480	0.394521	-0.226850	0.394521	-0.299179	-0.720001	-0.170959	0.414247	0.789042	0.578631	2.669593	0.789042	0.203836	-0.023014	0.463562	-0.207124	3523.994509	4842.129157	19.436742	23.122228	-6.683846	0.667398	8.008780	-14.505228	30.397855	12.470156	26.189630	12.397827	8.955630	-3.494800	6.302476	-1.249317	8.705767	1.058632	10.694811	10.734263	-1.745756	23.950722	6.006585	17.566055	6.851517	-6.716723	3.517814	10.336454	-15.179202	12.006594	8.209328	1.854249
17:07:31:314	0.877810	0.723289	0.542467	0.167671	0.049315	-0.394521	-0.151233	0.578631	0.775892	0.259726	-0.036164	0.295891	0.437261	0.055890	0.427398	-0.394521	0.085480	0.203836	0.256439	0.775892	-0.118356	0.460275	0.992878	0.039452	0.328768	-0.029589	2.107401	0.128219	0.101918	0.065754	0.282740	0.430686	3525.368758	4858.620142	9.879467	4.135897	0.279452	17.276739	20.021949	21.136471	-2.998361	19.236194	13.969337	21.899212	13.226322	16.527149	25.361135	8.340835	-9.083850	18.180850	6.562202	-0.039452	16.750711	17.079479	22.875652	7.643847	18.937016	19.765510	18.361672	3.534252	-16.596190	16.264135	17.608794	-6.233434
17:07:31:324	1.157262	1.094796	-0.131507	0.627946	0.493151	0.410960	-0.351781	0.378083	0.144658	0.161096	0.509590	-0.243288	-0.289316	0.256439	0.141370	0.065754	0.085480	-0.466850	0.161096	0.299179	0.157808	0.187398	-0.463562	0.134795	-0.506302	0.374795	1.453153	-0.345206	0.598357	0.433973	-0.085480	-0.480001	3500.714473	4829.764207	5.792886	24.460312	-30.414294	18.664139	-2.666306	23.865243	8.133711	-7.841108	16.671807	6.976449	28.859223	7.936451	33.527723	15.189065	23.737023	11.059743	12.075635	17.460849	3.951787	-3.550690	11.621936	9.064124	21.626335	8.617000	11.625224	2.173154	6.049324	-0.743015	-6.526038	7.229600
17:07:31:334	1.436715	0.723289	0.157808	0.443836	-0.216987	-0.092055	0.249863	-0.424110	0.687124	-0.124932	0.509590	-0.693700	-0.289316	0.055890	-0.147945	-0.578631	-0.289316	-0.180822	0.062466	0.203836	0.246576	0.368220	-0.170959	0.039452	0.141370	0.170959	1.640550	-0.249863	0.101918	0.618083	0.098630	-0.026301	3465.108938	4835.267777	12.614814	-14.830708	0.279452	3.438909	33.369915	8.797822	29.003881	7.045490	-13.183582	-9.327138	4.707953	3.662471	4.938090	4.224664	16.908519	8.202752	1.084933	30.933747	-20.219209	11.566045	-6.650969	20.403319	20.281675	5.825762	-4.573158	-4.609322	15.971532	6.351791	5.543022	-11.608785
17:07:31:344	1.065207	0.723289	-0.325480	-0.292603	0.493151	0.410960	-1.055344	0.881097	0.144658	0.549042	-0.216987	0.565480	-0.289316	0.355069	-0.147945	-0.026301	-0.289316	0.394521	0.351781	0.016438	-0.118356	-0.085480	-0.463562	0.414247	-0.042740	0.072329	1.732605	0.696987	0.499727	0.433973	0.098630	0.157808	3495.230629	4827.032148	5.792886	17.690986	-1.117810	24.187435	34.688273	3.307402	16.477834	8.403301	7.173710	11.036729	8.955630	-9.202206	-15.507969	17.934274	15.537558	12.486595	7.939738	14.781393	12.476732	12.946869	15.849888	-17.871809	-3.889321	3.034525	17.010437	18.480029	14.554543	4.931515	9.550700	15.317284
17:07:31:354	0.693700	0.723289	0.253151	0.443836	0.315617	-0.696987	0.249863	0.476713	0.595069	0.259726	-0.128219	-0.062466	0.437261	0.157808	-0.815344	0.065754	-0.568768	0.585206	0.161096	0.016438	0.065754	-0.266302	-0.170959	-0.052603	-0.322192	0.881097	2.202743	0.410960	0.401097	-0.207124	0.463562	0.430686	3503.459683	4838.019562	3.057539	-2.633429	-1.117810	42.180887	-1.328221	-2.166579	5.345762	5.707406	7.173710	-13.407144	17.497013	7.936451	19.906880	13.814816	5.967133	-1.775345	16.191806	1.308495	-13.117829	33.596764	4.599459	4.806583	5.506858	18.368248	-1.870688	11.677826	0.397809	10.586318	-1.173700	31.456487
