# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Users\systemverwalter\Desktop\PSI system test\20181213\5028.dat																																																															
																																																																
Log date:	Donnerstag, 13.Dezember 2018	Log time:	17:13:38																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
17:13:28:726	6.723298	0.696987	0.437261	0.634522	0.404384	0.608220	0.243288	0.184110	0.141370	0.170959	-0.387946	-0.519453	0.450412	0.075617	-0.246576	0.272877	-0.193973	0.404384	-0.904111	1.374249	-0.391233	0.549042	-0.552330	0.128219	0.151233	-0.121644	2.390141	-0.052603	0.499727	0.292603	0.193973	0.604932	3457.172488	4728.299940	11.293168	5.306310	0.414247	10.586318	11.934265	-2.209318	20.998389	8.547958	8.472342	-1.183563	20.367155	15.162763	0.726576	-2.732059	12.795636	21.208800	-0.397809	9.202206	4.076719	1.061919	14.439474	12.000019	7.006038	15.646052	7.571519	14.311255	-3.672334	16.372628	9.504672	17.582493
17:13:28:732	6.443846	1.163837	0.049315	0.082192	0.759453	0.207124	0.443836	-0.118356	0.233425	1.038906	0.430686	0.200548	-0.069041	-0.322192	-0.532604	0.364932	-0.009863	-0.361644	0.253151	0.134795	0.065754	-0.085480	0.124932	0.128219	0.243288	0.082192	2.018633	0.322192	0.992878	1.025755	0.650960	1.242742	3424.289149	4739.287354	23.589078	13.430158	8.778096	18.900851	-13.407144	15.603312	34.918410	-7.696450	1.693153	11.036729	-2.383565	6.575353	4.819734	16.451532	7.334806	15.491531	10.589605	14.600571	2.649867	38.209374	-12.289334	0.660823	7.006038	0.332055	10.273989	12.950157	3.419183	19.209893	8.160013	2.791237
17:13:28:742	6.535901	0.976440	0.243288	0.358357	0.848220	0.207124	0.341918	-0.519453	0.683837	0.364932	0.430686	-0.157808	0.138082	-0.420823	-0.151233	0.364932	0.085480	-0.361644	0.348494	0.802193	-0.391233	0.276165	-0.358357	-0.059178	0.706850	0.384658	1.735893	0.512878	0.795618	0.200548	0.374795	0.332055	3459.897971	4724.170618	16.767149	8.018643	10.175358	24.424147	9.281110	25.193464	11.260291	15.330435	1.693153	-14.768242	3.310690	23.733735	2.090962	5.487132	3.225210	-4.467952	18.841673	13.249336	-1.620824	9.330425	4.599459	-14.935914	8.350698	0.332055	15.659202	7.528779	0.581919	13.535363	18.904139	21.626335
17:13:28:752	6.351791	0.325480	-0.335343	0.082192	0.404384	-0.095343	0.042740	0.785755	-0.039452	0.463562	0.157808	0.470138	0.657535	-0.023014	-0.055890	0.272877	0.269589	0.499727	-0.710138	0.230137	-0.667398	-0.266302	-0.164384	0.223562	0.059178	0.282740	1.735893	0.230137	-0.095343	-0.348494	0.101918	0.243288	3431.147242	4740.661603	11.293168	20.215922	11.572621	11.970430	-6.743024	10.129331	-1.269043	-19.887154	-3.744663	19.200030	17.520027	3.731513	7.528779	-4.106308	1.857537	9.800563	6.453709	11.901388	-10.149057	24.447161	11.621936	6.322202	17.746877	8.686041	22.415377	23.812640	3.419183	6.460284	-9.258097	12.210430
17:13:28:762	6.351791	0.884385	-0.624659	0.818631	-0.039452	-0.095343	-0.157808	1.285481	0.503014	-0.019726	-0.115069	0.381370	-0.069041	0.075617	-0.437261	0.456987	0.177535	0.595069	0.733152	0.420823	-0.302466	0.006575	0.417535	0.036164	0.059178	-0.223562	2.018633	-0.243288	0.401097	0.200548	-0.627946	0.332055	3428.405320	4739.287354	8.557821	3.948499	10.175358	0.904111	1.259180	7.384121	5.684392	1.781921	3.034525	0.174247	11.829059	23.733735	3.455348	-9.596727	4.596172	5.513433	-0.397809	-5.618639	-4.471240	-1.676715	-2.446031	2.061373	13.712898	7.292066	4.869049	19.752359	9.070699	10.694811	-5.227405	12.210430
17:13:28:773	5.980283	0.976440	0.243288	0.358357	0.049315	-0.295891	-0.059178	0.184110	-0.216987	0.170959	0.338631	0.470138	-0.174247	-0.322192	0.042740	1.009317	-0.101918	0.309042	0.253151	0.420823	0.065754	1.551783	-0.069041	0.687124	0.338631	0.687124	2.298086	-0.716713	0.003288	0.016438	-0.263014	0.243288	3436.614648	4742.039139	41.355681	13.430158	6.003297	13.357829	-13.407144	19.722770	18.210439	1.781921	16.609341	2.896443	7.578094	8.005492	14.347420	12.351800	8.705767	4.083294	17.464137	-0.220274	15.448791	17.579205	4.599459	19.081673	7.006038	12.874541	4.869049	8.886589	13.321665	9.277823	2.807676	20.278388
17:13:28:782	6.631243	0.420823	0.147945	0.174247	0.936988	0.006575	-0.456987	0.384658	0.591782	-0.115069	0.065754	-0.338631	-0.069041	0.473425	-0.055890	-0.279452	0.177535	-0.361644	0.253151	0.516165	-0.391233	0.276165	0.124932	0.036164	-0.032877	0.588494	2.018633	-0.812056	0.003288	-0.256439	0.466850	0.059178	3427.031071	4728.299940	9.925495	3.948499	6.003297	16.129340	11.934265	10.129331	-1.269043	9.902481	11.191250	4.254253	16.096463	15.162763	3.455348	4.112883	10.057002	15.491531	17.464137	2.475620	1.226303	27.205522	1.781921	14.820845	9.695358	-6.647682	11.625224	11.589059	6.233434	9.277823	2.807676	10.862483
17:13:28:792	6.631243	0.420823	-0.240000	0.542467	0.581919	1.315071	0.144658	0.184110	0.503014	0.170959	-0.207124	0.289316	0.036164	0.174247	0.424110	-0.463562	0.269589	-0.075617	-0.131507	0.325480	0.157808	-0.631234	0.318905	0.503014	0.338631	0.082192	2.206031	0.512878	0.401097	-0.075617	0.558905	0.243288	3435.243687	4744.771198	20.850443	2.590689	0.414247	13.357829	5.270145	6.009872	26.574288	3.139731	9.830152	24.621408	11.829059	5.161652	-0.637809	19.196742	4.596172	14.064679	7.834533	13.249336	-4.471240	2.439456	-2.446031	13.420295	-3.738088	17.043314	-9.958372	6.167681	13.321665	0.782467	-1.219728	24.322230
17:13:28:802	6.164393	0.512878	0.920549	0.174247	0.226850	0.710138	-0.358357	0.483288	0.052603	-0.503014	-0.295891	-0.069041	-0.588494	-0.023014	0.042740	-0.831782	0.177535	0.499727	0.253151	0.516165	-0.391233	0.006575	0.029589	0.969865	0.706850	-0.427398	2.110688	-0.243288	1.288769	0.384658	0.009863	-0.213699	3421.563665	4735.158033	16.767149	2.590689	7.380833	14.741941	9.281110	-0.854796	18.210439	-0.930412	11.191250	12.397827	1.887126	12.299197	8.893164	-1.357810	7.334806	11.227415	5.076172	7.854259	-1.620824	13.443309	7.416998	29.000593	1.624112	10.083303	4.869049	4.806583	0.581919	-10.550153	-5.227405	13.558377
17:13:28:812	6.815353	1.068495	0.341918	0.542467	0.404384	0.407672	0.644385	0.282740	-0.128219	0.558905	0.157808	0.558905	-0.381370	0.374795	-0.055890	0.272877	-0.473425	0.595069	-0.131507	0.992878	0.338631	0.276165	0.029589	0.595069	0.522741	0.180822	2.764936	-0.243288	0.203836	0.016438	0.009863	-0.032877	3443.472741	4748.900520	7.190148	3.948499	12.969883	17.513452	19.956195	10.129331	16.816464	20.738662	19.328249	4.254253	18.943591	2.298086	-6.075626	-4.106308	11.427963	1.226303	11.970430	7.854259	14.025227	20.334278	7.416998	20.501950	5.661379	10.083303	15.659202	3.445485	-5.089323	24.864696	-6.572065	-1.252605
17:13:28:823	6.443846	0.604932	-0.240000	0.358357	0.404384	0.207124	-0.157808	0.384658	0.414247	-0.309042	0.522741	-0.338631	0.138082	0.075617	-0.532604	0.272877	-0.568768	-0.075617	0.059178	0.516165	-0.302466	0.095343	-0.164384	0.128219	1.262468	0.282740	2.764936	0.795618	0.203836	0.568768	0.650960	0.424110	3462.639894	4769.497812	5.842201	5.306310	-0.983015	18.900851	2.597264	12.858102	12.654266	0.424110	7.111244	20.541402	26.038397	13.732624	8.893164	17.822493	3.225210	2.656442	21.600034	5.155076	16.875643	16.198381	10.214810	19.081673	12.368238	-1.065207	12.976458	10.247687	1.998907	10.694811	2.807676	20.278388
17:13:28:832	5.796173	0.604932	0.726576	0.082192	0.670686	0.812056	-0.157808	-0.216987	0.233425	0.463562	0.249863	0.289316	0.138082	-0.720001	-0.246576	0.364932	0.269589	0.210411	0.059178	0.516165	-0.026301	0.187398	0.029589	-0.338631	-0.404384	-0.223562	2.298086	-0.151233	-0.095343	0.749590	-0.082192	0.696987	3454.430566	4733.783784	15.399476	28.343058	-3.777540	7.834533	-9.415905	27.941961	23.786338	16.688245	3.034525	17.838932	20.367155	-1.995620	-18.332083	6.858093	-2.255346	2.656442	13.347966	19.975921	41.046639	14.820845	25.693191	23.339214	7.006038	7.292066	2.183017	-7.416998	17.575918	-0.637809	16.218107	6.815353
