# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Users\systemverwalter\Desktop\PSI system test\20181202\5028.dat																																																															
																																																																
Log date:	Sonntag, 02.Dezember 2018	Log time:	14:35:00																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
14:37:59:073	461.205099	0.624659	0.440549	0.499727	0.414247	-0.844933	-0.019726	-0.621371	-0.279452	0.200548	0.378083	-0.164384	-0.062466	-0.147945	-0.430686	-0.325480	-0.604932	-0.240000	-0.466850	-0.180822	-0.111781	-0.637809	0.315617	0.427398	0.312329	0.766029	0.328768	0.621371	-0.154521	-0.710138	-0.266302	-0.128219	1547.966238	1546.552537	14.419748	2.390141	5.536447	13.492624	12.723307	6.240010	4.586308	-10.882209	15.958381	-7.650423	-6.578640	-20.222497	0.690412	6.647682	11.477278	9.100288	12.687143	5.148501	11.036729	21.685513	-3.909047	18.667426	-0.401097	-4.310144	14.229063	5.773160	14.932626	5.697543	10.188509	5.109049
14:37:59:083	460.090577	0.157808	0.535891	0.318905	0.059178	0.062466	-0.118356	0.180822	-0.187398	0.489864	-0.075617	-0.075617	0.249863	-0.641097	-0.049315	-0.233425	-0.512878	-0.240000	-0.562193	0.391233	-0.292603	-0.545754	0.608220	-0.226850	0.312329	-0.549042	0.328768	0.147945	-0.154521	-0.345206	0.006575	-0.220274	1578.084641	1600.105497	-1.956167	24.072366	19.489345	2.423017	15.396188	11.713991	25.459766	14.857009	5.102474	11.375360	-2.307949	-5.924393	3.399457	21.734828	12.848239	10.530427	1.696441	19.972634	-6.042749	14.814270	24.230175	20.087702	11.687689	11.026866	3.435622	-3.754526	9.281110	5.697543	-3.221923	-0.266302
14:37:59:093	454.797418	0.437261	-0.236713	-0.052603	0.591782	0.364932	0.381370	-0.016438	-0.187398	0.105206	0.470138	0.193973	-0.167671	-0.542467	0.427398	0.042740	0.512878	-0.141370	-0.082192	0.009863	0.256439	-0.272877	-0.266302	-0.322192	0.124932	-0.956714	-0.325480	0.338631	-0.453699	0.295891	-0.174247	-0.404384	1623.273752	1547.926785	7.597820	1.032330	20.866882	3.790691	10.050427	15.833449	-3.777540	-5.454255	-8.475630	8.653164	14.732078	14.077830	22.477843	17.615370	10.106317	13.387418	12.687143	28.050454	11.036729	24.440586	12.976458	5.904667	18.414275	11.026866	4.786857	9.833440	16.349614	-16.967698	-20.659758	22.619213
14:37:59:103	453.774951	0.065754	-0.236713	0.131507	0.236713	0.263014	-0.118356	-0.621371	-0.371507	0.683837	0.378083	-0.253151	0.249863	-0.641097	-0.049315	0.042740	0.233425	0.526028	0.207124	-0.276165	0.529316	-0.453699	-0.170959	0.052603	0.220274	-0.246576	0.516165	0.052603	0.338631	-0.529316	-0.174247	-0.404384	1545.221028	1521.829211	-7.430149	7.798368	-0.052603	1.038906	2.048222	6.240010	15.721668	9.448782	20.035100	23.598941	-0.884385	19.804962	-2.038359	16.241121	8.755082	31.920050	11.309607	19.972634	8.186314	6.542476	11.569333	13.006048	4.980830	12.424129	2.084387	-5.112337	13.535363	-2.797813	6.161105	10.504126
14:37:59:166	454.521253	0.253151	-0.624659	-0.789042	0.325480	-0.141370	-0.318905	-0.216987	0.259726	-0.667398	0.197261	-0.253151	-0.269589	0.848220	0.526028	-0.601645	0.512878	0.430686	-0.660823	-0.276165	-0.016438	0.088767	-0.752878	0.519453	-0.243288	-0.144658	-0.138082	0.243288	-0.355069	-0.069041	-0.082192	0.417535	1516.453860	1479.260378	0.779179	10.513989	-11.210976	13.492624	-5.953982	8.985219	5.980283	5.378638	-5.756721	11.375360	3.366581	-13.061938	10.218098	3.902472	3.274526	10.530427	3.057539	15.925504	-3.192334	23.063049	8.748507	5.904667	13.035637	12.424129	19.614277	15.277832	13.535363	14.212625	12.854814	5.109049
14:37:59:166	445.420965	-0.026301	0.052603	0.410960	0.059178	-0.240000	-0.220274	0.180822	0.802193	-0.473425	0.289316	0.016438	0.039452	0.151233	-0.526028	0.503014	-0.604932	0.240000	0.782467	0.295891	-0.111781	0.180822	0.410960	-0.134795	0.220274	-0.650960	0.049315	0.052603	-0.355069	-0.069041	-0.266302	0.325480	1549.317473	1455.911300	28.080044	7.798368	2.741922	12.105224	-8.626863	7.614258	-0.989591	6.736449	18.677289	7.295354	6.210421	12.667417	7.492614	10.767140	-4.928227	16.224683	16.803314	-4.277267	8.186314	9.300836	-6.729873	25.768807	8.998370	4.066856	7.469601	9.833440	12.115087	11.375360	14.199474	13.200020
14:37:59:166	443.283976	0.529316	-0.335343	0.318905	0.503014	-0.039452	0.180822	0.384658	-0.371507	-0.568768	0.105206	-0.164384	0.664111	-0.443836	0.141370	-0.325480	0.138082	0.335343	0.013151	-0.654248	0.072329	-0.180822	-0.170959	0.147945	0.680549	-0.650960	-0.138082	0.147945	0.042740	-0.894248	0.190685	-0.673974	1650.669959	1542.442941	-7.430149	24.072366	2.741922	10.721113	14.058104	-6.098640	7.374258	22.977570	22.754008	8.653164	6.210421	11.233990	11.582484	2.547949	10.106317	14.817557	12.687143	14.574269	-3.192334	2.429593	8.748507	14.426324	-0.401097	4.066856	4.786857	12.555636	6.443846	22.707980	11.513443	5.109049
14:37:59:166	451.082344	0.065754	0.151233	0.963289	0.236713	-0.644385	-0.220274	-0.216987	0.443836	-0.279452	0.013151	0.286028	-0.062466	-0.147945	0.236713	0.318905	-0.046027	-0.141370	-0.950138	0.200548	-0.476713	-0.092055	0.121644	0.706850	0.032877	-0.348494	0.233425	-0.516165	0.042740	-0.710138	0.282740	-0.220274	1475.380919	1564.417770	17.155095	14.587420	12.503033	1.038906	-21.974829	3.494800	7.374258	5.378638	7.821382	3.212060	11.904676	4.076719	10.218098	8.021930	23.792914	4.816446	5.792886	19.972634	18.138110	27.198946	-3.909047	21.507979	7.653711	8.235629	4.786857	5.773160	26.278397	1.459728	2.130414	9.152891
14:37:59:166	454.333856	0.345206	0.052603	-0.144658	0.769316	-0.440549	0.082192	0.180822	-0.460275	-0.279452	-0.075617	0.466850	-0.062466	-0.641097	0.427398	-0.417535	-0.325480	0.240000	-0.276165	0.391233	-0.111781	0.088767	-0.460275	-0.414247	-0.243288	-0.246576	-0.233425	0.052603	-0.749590	0.115069	-0.174247	-0.128219	1531.524568	1550.678571	8.968781	17.303041	2.741922	6.562202	-3.281101	14.459201	5.980283	13.499199	6.460284	34.461423	16.155642	35.533206	15.655915	20.360580	8.755082	17.654822	14.064679	38.827458	12.460293	23.063049	7.341381	13.006048	27.813742	5.444392	-3.320553	5.773160	12.115087	14.212625	3.475074	-8.337547
