# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Users\systemverwalter\Desktop\PSI system test\20181217\5002.dat																																																															
																																																																
Log date:	Montag, 17.Dezember 2018	Log time:	13:10:54																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
13:10:44:042	443.040687	0.766029	0.082192	0.456987	-0.023014	0.726576	-0.453699	-0.545754	0.272877	0.108493	0.404384	0.404384	0.088767	-0.506302	0.184110	0.032877	0.374795	0.016438	-0.055890	-0.180822	-0.568768	-0.259726	-0.322192	-0.460275	-0.105206	-0.325480	0.095343	0.969865	-0.088767	0.157808	-0.716713	-0.088767	2070.345130	2696.785554	3.547403	5.132063	-0.249863	2.584114	11.398374	28.208263	3.080553	19.104687	9.198918	3.228498	13.440021	12.588513	11.391798	21.060855	-2.196168	19.081673	1.775345	28.096482	15.011530	11.010428	8.880014	1.446578	12.052621	8.455904	-0.470138	-8.870151	-3.504663	21.379759	30.174293	16.057011
13:10:44:052	439.887806	-0.256439	0.371507	0.825207	0.683837	-0.279452	-0.151233	-0.545754	0.812056	1.068495	0.220274	0.046027	-0.637809	-0.207124	-0.292603	0.493151	0.003288	-0.272877	0.039452	-0.180822	0.713426	0.286028	0.456987	0.378083	0.266302	0.483288	0.282740	0.305754	-0.088767	-0.394521	-0.075617	-0.361644	2112.739717	2680.324159	-4.629048	15.955093	-4.435075	23.319488	-0.591782	7.686587	-2.469045	19.104687	-4.352883	10.017550	-10.675085	19.735921	-11.717278	3.258087	8.728781	19.081673	-24.315654	-5.520009	40.569926	9.636179	10.287139	-2.787950	24.121681	8.455904	4.924939	3.336991	6.404393	-5.496995	2.064661	14.712352
13:10:44:062	440.348081	-0.161096	0.858084	0.364932	-0.023014	0.322192	-0.253151	-0.447124	-0.177535	0.394521	0.131507	0.046027	0.295891	-0.207124	-0.197261	-0.059178	0.282740	0.588494	0.618083	-0.085480	0.348494	-0.259726	0.069041	0.098630	-0.197261	0.785755	-0.092055	0.118356	0.305754	-0.210411	0.470138	-0.269589	2093.585714	2705.004745	-5.993434	21.376472	24.818669	-2.929320	18.072357	-1.910140	-2.469045	25.877300	10.537003	11.375360	6.355078	-3.113429	7.328231	4.629048	7.361107	7.693163	16.872355	3.889321	0.812056	-5.477269	32.751832	31.173747	25.466341	12.618102	10.300290	-8.870151	-4.901925	-6.910696	32.834024	-1.403838
13:10:44:074	438.773284	0.673974	0.470138	0.088767	0.151233	-0.785755	-0.351781	-0.046027	0.272877	-0.085480	0.312329	0.315617	0.608220	0.289316	-0.292603	-0.519453	-0.368220	-0.272877	0.230137	-0.466850	0.256439	0.101918	0.164384	-0.647672	-0.660823	0.887673	-0.092055	-0.072329	-0.187398	-0.394521	0.105206	0.184110	2096.324349	2695.411306	0.815344	6.486585	22.027431	-4.313431	-4.592884	-18.318933	16.977561	25.877300	21.392910	-11.671251	0.670686	18.305782	3.241649	-6.322202	-13.117829	-0.864659	1.775345	-2.827402	33.478408	0.026301	-37.456496	7.114532	5.339186	7.065216	3.573704	-3.435622	4.987405	5.819187	12.769335	53.687755
13:10:44:083	438.401776	0.486576	0.082192	0.088767	0.062466	0.121644	-0.453699	0.256439	0.000000	0.108493	0.496439	-0.493151	0.088767	-0.404384	-0.101918	-0.243288	0.374795	-0.078904	-0.539179	0.387946	0.072329	-0.351781	0.164384	0.098630	-0.013151	0.282740	-0.092055	0.588494	-0.384658	-0.759453	0.013151	0.368220	2085.389537	2739.301785	17.184684	-1.624112	27.606618	17.786329	8.732068	11.779744	-6.644394	8.288232	6.483298	-26.590726	23.388529	28.290455	10.050427	-25.476204	16.918382	14.801119	22.375925	24.075654	9.343576	32.981969	13.101390	9.951796	8.025218	1.489317	15.695367	-3.435622	13.463035	15.715093	12.769335	2.616990
13:10:44:093	439.887806	0.115069	0.858084	0.180822	0.151233	0.322192	-0.453699	-0.144658	0.180822	-0.180822	0.131507	0.134795	-0.325480	-0.108493	-0.006575	-0.059178	-0.647672	0.111781	0.134795	0.387946	0.072329	0.013151	-0.611508	0.286028	0.266302	0.078904	0.374795	-0.450412	-0.286028	-0.302466	0.654248	0.456987	2093.585714	2689.937325	-4.629048	15.955093	23.424694	31.601145	-16.583039	21.353458	28.089907	-41.730476	-15.192352	18.144686	7.778642	-4.520555	1.880551	-17.270164	3.258087	21.932089	21.001676	1.196714	-11.967142	8.258643	-3.757814	11.368785	2.653155	4.277267	6.272886	7.410422	6.404393	11.464127	24.812093	-0.075617
13:10:44:102	437.658761	0.394521	-0.013151	0.180822	0.328768	0.019726	-0.453699	-0.447124	0.723289	-0.374795	0.312329	-0.134795	0.815344	0.387946	-0.483288	0.032877	-0.088767	-0.272877	0.039452	-0.085480	-0.019726	-0.167671	-0.322192	-0.085480	0.726576	0.282740	0.003288	0.305754	-0.581919	-0.026301	0.197261	0.456987	2123.674528	2695.411306	3.547403	32.199502	8.097547	-0.164384	10.066865	24.095380	18.368248	16.415368	7.841108	12.733170	0.670686	-4.520555	-19.867428	4.629048	10.096454	1.985757	12.762760	-20.317840	-6.279462	-10.961113	4.661925	18.437289	-2.702470	15.406051	-3.149594	6.052612	2.156716	1.568222	-8.640013	13.364404
13:10:44:113	437.938214	0.023014	0.276165	-0.095343	0.062466	-0.180822	0.249863	-0.545754	0.361644	0.108493	0.312329	-0.223562	0.190685	0.486576	-0.101918	0.309042	0.374795	-0.177535	0.039452	-0.752878	0.256439	0.013151	-0.223562	-0.180822	0.542467	-0.427398	-0.092055	-0.450412	-0.782467	-0.026301	0.105206	0.095343	2097.695310	2673.475929	-10.089879	24.085517	9.494809	3.968225	22.057021	11.779744	-6.644394	4.244390	-2.995073	4.586308	51.748026	5.464118	20.922772	23.802777	7.361107	3.412608	-5.086035	15.994545	7.923300	-6.851517	-13.584679	-16.941396	1.328221	14.012077	4.924939	-27.846619	24.766066	-1.265755	3.406033	3.961650
13:10:44:123	435.896567	1.137536	0.759453	0.549042	0.328768	-0.180822	0.049315	-0.046027	0.361644	0.108493	0.496439	0.046027	-0.844933	-0.009863	-0.197261	0.493151	0.003288	0.016438	-0.443836	0.578631	-0.019726	0.286028	-0.512878	0.193973	0.170959	0.180822	0.282740	0.118356	0.305754	-0.302466	-0.075617	-0.269589	2067.606496	2706.378994	19.913456	14.600571	16.448245	9.501385	4.747405	-6.003297	4.471240	9.642755	9.198918	-10.313441	43.239519	9.731522	0.519453	8.741931	-2.196168	13.377555	12.762760	-14.929338	16.435094	11.010428	-6.572065	2.863566	9.366590	-9.639467	7.620834	-2.077811	4.987405	10.047139	-8.640013	-16.188518
