# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Daten\20181220\Data002.txt																																																															
																																																																
Log date:	Donnerstag, 20.Dezember 2018	Log time:	19:45:48																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
19:45:38:671	-44.633494	-46.468017	-48.286102	-53.950769	-58.546940	-64.254346	-62.699275	-61.002834	-59.040092	-54.927209	-52.668575	-44.045000	-37.854305	-27.692098	-27.011549	-24.042777	-24.457024	-24.598394	-24.144695	-24.134832	-22.944693	-24.611545	-27.241686	-149.227629	-149.825986	-24.723326	-21.866335	-164.357515	-160.238057	-148.024339	-139.196928	-144.309265	6201.507705	5895.582847	-10.533715	11.125497	34.408821	13.426870	4.737542	0.410960	-0.335343	21.179211	8.903028	-0.782467	-2.455894	15.383038	14.100844	11.543032	26.860316	21.777568	-5.490419	14.058104	28.142509	12.378101	7.239463	2.350689	-46.431853	13.489336	-0.729864	6.624668	16.961122	-0.558905	33.886080	8.580835
19:45:38:679	-34.701424	-40.336501	-40.839515	-41.884997	-46.829662	-61.131054	-66.812158	-75.652720	-78.973273	-73.614361	-72.595181	-64.892155	-61.854343	-53.513508	-46.994046	-39.149650	-33.021421	-33.600052	-28.763880	-29.181415	-27.790728	-27.244974	-25.495930	-151.844619	-151.404071	-25.834561	-25.045518	-170.794786	-164.988749	-149.490643	-137.733912	-143.398579	6932.506100	5070.461566	15.379750	7.075079	72.049427	-5.924393	16.744136	11.368785	21.915650	4.947953	37.397318	-10.280564	10.326591	16.793451	-2.215894	6.055900	9.080562	-8.160013	15.110160	7.334806	29.566073	19.262496	5.832338	5.187953	11.276730	14.883311	4.652062	9.343576	12.710157	22.089897	4.425212	11.257004
19:45:38:688	-33.215394	-40.800063	-46.642264	-52.477890	-57.481733	-66.371610	-69.521204	-75.754638	-81.317386	-73.035730	-60.493245	-54.647756	-41.283352	-46.859251	-38.580882	-35.464165	-25.946342	-24.693737	-22.316747	-22.234555	-22.487706	-20.797840	-21.905787	-152.032017	-146.584337	-21.074005	-23.082776	-171.836979	-161.724087	-144.815567	-137.276925	-141.212274	5967.431725	6645.235517	27.665796	17.907973	23.260310	3.751239	16.744136	23.697571	-1.729318	-3.185758	15.678928	-8.922754	-2.455894	12.519471	27.715111	-0.785755	-0.483288	10.375907	16.487697	4.638911	23.891544	9.642755	21.297567	8.005492	4.573158	7.929875	4.652062	9.343576	-0.023014	33.412655	11.112346	73.131072
19:45:38:698	-37.117866	-41.635133	-42.966642	-48.332130	-51.090490	-55.686662	-62.199549	-67.828050	-71.217645	-69.087230	-55.581456	-49.344734	-45.751304	-39.609924	-37.433483	-35.835672	-30.789089	-30.631280	-24.818669	-25.469629	-27.060864	-27.425796	-25.883876	-152.594209	-151.216673	-26.038397	-26.258671	-178.560277	-168.749851	-148.941601	-141.386521	-146.495570	5689.537596	5712.972153	19.482770	17.907973	-1.834523	9.290973	11.398374	52.474602	35.825809	17.132081	21.113457	30.447171	1.811510	5.365488	14.100844	-6.272886	11.819196	6.095352	4.112883	5.986859	-3.116717	24.752915	5.832338	9.425768	7.242751	12.095361	6.003297	3.905759	22.609350	-1.975893	24.512915	8.580835
19:45:38:708	-26.998398	-26.492096	-32.909640	-37.371017	-46.034044	-51.757889	-69.521204	-72.845045	-80.597385	-75.636282	-65.589143	-56.265293	-50.219256	-46.461442	-39.918966	-38.965540	-39.258143	-29.099223	-30.499773	-29.086073	-28.888812	-29.151826	-26.853740	-144.273101	-147.787627	-28.569907	-23.174830	-178.747675	-166.277518	-149.309821	-141.021589	-146.949269	6445.170549	5246.187867	7.196723	-2.419730	28.842784	-0.404384	-11.273442	14.113995	-7.282203	-5.878365	11.621936	7.374258	14.590708	-4.629048	-6.305763	0.588494	18.644412	7.522203	12.374814	-10.172071	19.620852	15.133174	4.425212	16.520574	-0.802193	12.095361	8.702479	3.905759	18.378111	7.949601	-0.943563	17.990165
19:45:38:718	-28.481140	-30.210458	-36.486632	-40.043898	-49.758981	-53.069671	-67.114625	-68.327777	-70.586411	-61.860918	-40.569926	-40.809926	-34.218135	-33.054298	-29.687717	-29.569361	-29.112374	-23.352365	-23.855379	-24.328805	-22.760583	-22.523871	-24.815381	-151.565167	-149.270369	-23.303050	-21.215375	-174.963559	-160.040796	-141.787617	-136.182129	-140.574465	6946.199272	6766.067485	22.214829	27.383056	2.353976	0.979728	14.071255	-9.175905	-17.013725	4.947953	-11.437826	6.013160	16.014271	9.659193	18.190713	-3.527677	-16.895369	16.066874	9.619741	32.912928	40.938146	22.017568	-5.411515	5.187953	8.587411	6.535901	-0.729864	1.203290	22.609350	12.184128	5.766584	-6.220284
19:45:38:728	-29.411552	-30.210458	-34.264163	-35.990193	-43.193492	-45.307468	-58.089953	-57.491596	-58.050501	-57.912419	-46.119524	-44.222534	-41.385270	-38.018689	-30.930459	-30.493198	-29.112374	-25.173738	-23.664694	-25.374286	-25.778670	-25.338122	-22.974282	-152.219414	-149.921329	-26.646617	-25.512368	-176.761918	-161.329565	-143.714196	-139.012818	-142.852824	5733.355746	5627.844349	20.850443	3.004936	0.960001	12.042758	8.745219	7.272340	1.058632	-0.476713	-1.946304	19.571537	6.059187	29.648265	-14.465776	-2.156716	7.712889	1.811510	13.752350	8.682753	23.891544	22.017568	15.665778	19.338112	16.652081	-8.791247	12.752897	1.203290	-4.254253	22.089897	1.742468	9.928783
19:45:38:738	-21.892637	-22.126062	-30.881144	-35.621973	-45.143084	-46.517332	-54.677345	-56.991869	-56.515156	-56.469129	-49.574871	-52.398985	-48.348568	-46.162263	-40.589652	-40.165542	-37.213208	-32.354023	-32.133748	-32.702516	-30.989637	-31.696488	-25.785245	-148.385984	-152.702703	-32.824161	-30.184156	-178.182194	-160.438605	-142.981044	-141.021589	-140.301588	5554.032728	5460.363541	-0.986303	3.004936	5.128775	25.874013	23.404968	-3.705211	26.094287	10.352893	4.829597	3.294252	8.903028	1.094796	14.100844	4.684939	7.712889	21.777568	-2.735347	8.682753	18.197289	12.378101	28.316756	-13.239473	8.587411	2.350689	1.969318	-1.515619	11.293168	9.346864	35.227452	11.257004
19:45:38:748	-30.154567	-31.137583	-37.456496	-41.240612	-49.403912	-49.338159	-54.877893	-60.000093	-59.132147	-57.044472	-46.211579	-46.921717	-39.830199	-33.251558	-29.973745	-29.661416	-29.855389	-27.376481	-25.301957	-26.419767	-24.680586	-25.703054	-27.435659	-146.890091	-152.235853	-25.124423	-23.549626	-169.851222	-157.864355	-142.888989	-138.282954	-142.030905	6781.923948	6803.122885	0.381370	16.550163	14.903037	10.655359	14.071255	7.272340	13.574816	11.707415	3.468499	4.655350	-2.455894	-0.338631	-0.854796	3.310690	9.080562	1.811510	-9.603303	0.595069	-4.540281	12.378101	1.627400	0.930412	-12.881116	-6.000009	7.351244	18.838385	22.609350	12.184128	4.425212	27.402782
