# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Daten\20181203\Data002.txt																																																															
																																																																
Log date:	Montag, 03.Dezember 2018	Log time:	12:54:33																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
12:54:23:894	-32.133748	-33.432381	-41.894860	-53.128850	-54.956798	-58.379269	-54.598441	-47.901444	-39.586911	-34.389094	-27.803879	-22.964419	-20.166607	-19.647154	-18.282768	-17.812630	-17.815918	-17.638384	-17.020300	-17.283314	-17.197835	-16.892081	-17.224136	-81.702045	-82.076840	-17.651534	-16.862492	-89.641783	-88.369452	-84.601775	-75.126692	-78.473546	-79.772179	-109.765650	-2.600552	-2.863566	4.967679	44.561165	-4.487678	12.831801	-2.225757	2.623566	16.533724	-7.403847	15.195640	-15.613175	-4.901925	24.762778	7.768779	8.077821	13.555090	17.375369	16.310162	7.354532	-8.916178	22.967707	7.153984	7.088230	7.025764	-7.666861	3.034525	19.883866	-8.041656	9.041110
12:54:23:905	-36.404440	-32.222516	-41.217598	-55.801730	-58.773790	-58.481187	-53.996796	-49.305282	-37.604442	-28.514017	-17.888247	-16.405505	-15.491531	-14.781393	-13.883857	-14.955640	-14.649886	-14.958927	-15.577010	-14.807694	-15.277832	-13.712898	-15.961669	-81.609990	-81.705332	-14.107419	-15.274544	-87.087258	-89.556303	-84.782597	-75.307514	-77.743682	-96.203985	-109.765650	16.533724	20.189620	7.762204	9.932070	22.224692	14.206049	21.445513	17.539753	15.172626	8.889877	-4.698089	17.273451	-19.897017	53.552960	17.345780	13.795090	24.575381	-2.833977	12.055909	10.093166	-15.945230	3.093703	5.809324	2.916169	9.708508	11.372072	5.852064	14.202762	-5.355625	4.993980
12:54:23:914	-27.307440	-29.993471	-41.217598	-53.036795	-60.368313	-59.891600	-53.697618	-49.607748	-39.948555	-31.403884	-22.530446	-19.640578	-18.818659	-17.164958	-16.560026	-16.063587	-15.580298	-15.629613	-16.057011	-15.951806	-15.734819	-16.615916	-16.349614	-83.289992	-80.870262	-16.740848	-16.303587	-89.355755	-89.359043	-85.883969	-75.215459	-77.197928	-90.733291	-101.526733	17.904685	7.985766	9.162754	18.253179	-0.476713	25.177025	4.747405	5.339186	16.533724	7.528779	-11.819196	22.980858	4.632336	8.298095	5.026857	18.065781	6.696997	-1.486030	23.437845	11.473990	6.568777	-21.018115	24.634559	11.276730	8.357273	12.733170	-30.976486	21.304143	9.406042	3.662471
12:54:23:924	-32.600599	-35.010465	-45.856510	-55.709675	-61.522287	-63.215441	-59.812696	-57.935432	-44.817604	-36.509646	-22.530446	-17.661397	-16.221395	-14.186323	-14.840571	-15.327147	-16.231258	-15.915641	-16.537012	-16.520574	-16.010984	-16.527149	-18.871262	-86.097668	-83.651637	-16.132628	-16.020847	-90.680689	-93.215487	-86.156846	-76.951352	-78.016559	-92.104253	-122.137176	-2.600552	-29.990184	2.173154	19.640578	-1.811510	-6.364941	4.747405	13.482761	-10.638921	11.612073	-3.274526	12.976458	11.437826	0.075617	20.087702	5.220830	9.415905	1.213153	2.077811	19.745784	16.418656	17.283314	78.388067	7.088230	15.116736	-9.027959	22.859214	-7.055353	4.030691	7.693163
12:54:23:934	-39.189102	-37.798415	-50.403366	-58.655433	-60.989684	-60.900916	-58.208310	-55.226387	-44.725549	-38.048278	-29.076210	-25.660314	-21.619760	-22.129349	-20.097565	-18.733180	-18.466878	-18.023042	-17.980302	-18.042768	-17.746877	-17.615370	-13.926597	-81.981497	-84.111911	-18.966605	-17.799480	-93.711926	-94.898777	-85.058762	-76.678475	-80.110809	-87.988082	-105.656054	1.489317	17.474000	7.762204	-12.217005	26.219219	23.806064	11.704128	17.539753	1.584660	29.289908	6.673983	2.968772	4.632336	-8.166588	3.655896	9.507960	3.935349	20.074552	24.864696	11.473990	29.086073	7.357820	11.191250	-101.684541	4.320007	5.927680	15.784134	-1.374249	14.758379	-4.428500
12:54:23:944	-36.312385	-38.728827	-49.821447	-57.182554	-59.480640	-59.487216	-57.807213	-55.022551	-43.374314	-35.546357	-28.530455	-22.063596	-18.920577	-17.263588	-16.273998	-16.247696	-15.580298	-15.915641	-15.093722	-16.425231	-15.918929	-16.346327	-15.961669	-81.143140	-81.057660	-15.323859	-15.649339	-90.588634	-93.215487	-83.408349	-75.488336	-77.835737	-49.617611	-97.397411	1.489317	-0.144658	16.132628	1.630687	2.199455	-7.739190	6.144667	2.623566	1.584660	-0.618083	29.418128	-2.761648	4.632336	2.820826	3.655896	6.647682	3.935349	6.595079	-7.877272	7.354532	10.800017	-2.567675	-7.617546	19.637291	5.671242	14.074542	10.109605	12.802212	8.061382	7.693163
12:54:23:954	-33.899231	-35.940878	-51.175970	-56.446115	-56.909677	-57.471870	-54.095426	-53.520083	-45.356783	-38.820882	-33.534299	-24.940313	-21.517842	-17.464137	-17.230712	-16.707971	-16.231258	-17.447698	-16.250984	-15.284407	-16.375916	-16.435094	-16.254272	-82.731087	-82.724512	-17.447698	-16.954547	-92.291650	-93.416035	-84.417665	-76.770530	-77.562860	-96.203985	-100.152484	26.104150	-10.993990	97.071931	9.932070	14.199474	32.048269	1.959455	12.128238	15.172626	10.250975	13.772076	33.011558	0.539179	27.507988	10.510701	15.225229	10.796729	7.946314	4.928227	5.976996	3.751239	-3.987951	5.809324	-2.669593	16.471258	10.010974	10.109605	1.443290	-1.324934	10.389057
12:54:23:964	-30.187444	-34.546903	-46.921717	-53.776522	-56.465841	-57.675706	-52.691589	-48.302541	-40.310200	-32.656489	-29.714019	-22.694830	-20.584142	-17.464137	-17.326054	-16.800026	-16.882218	-17.161670	-17.020300	-16.615916	-16.740848	-15.800572	-16.254272	-80.114097	-82.632457	-17.753452	-16.770437	-93.521241	-92.820966	-84.509720	-75.672446	-77.562860	-97.574946	-101.526733	26.104150	6.627955	-0.624659	1.630687	-3.149594	4.606035	3.353430	-9.557275	17.871809	2.104113	33.688819	-1.328221	11.437826	15.166051	6.397818	12.368238	-4.323294	3.895896	-32.067995	12.851527	-4.688226	5.937543	-0.904111	2.916169	12.414266	1.841099	10.109605	21.304143	4.030691	13.088239
12:54:23:974	-28.606072	-24.420860	-42.667463	-51.748026	-54.335427	-53.138713	-48.983090	-43.489383	-36.161152	-32.271831	-30.078951	-25.837848	-22.037294	-17.661397	-16.941396	-16.984136	-16.698108	-16.872355	-16.152354	-16.329888	-16.832903	-16.162217	-15.478380	-80.955742	-81.613277	-16.537012	-15.369887	-92.104253	-93.514666	-84.141500	-75.307514	-77.743682	-92.104253	-94.665352	23.381954	18.831810	6.364941	-3.895896	7.532066	1.860825	22.842775	13.482761	23.316201	8.889877	3.823568	4.398911	-7.630697	16.520574	2.284935	3.790691	-0.203836	5.243844	3.504663	28.001139	23.447708	10.198372	3.133156	12.673992	0.263014	5.927680	14.363858	17.043314	6.716723	11.740292
12:54:23:984	-25.453190	-30.923884	-43.538698	-49.630762	-52.205013	-49.916790	-44.972125	-41.983627	-34.990739	-29.960594	-27.711824	-22.063596	-20.166607	-17.661397	-17.135369	-16.707971	-16.139203	-16.872355	-16.921670	-15.379750	-15.642764	-15.346873	-16.254272	-82.635745	-81.613277	-17.247150	-15.182489	-93.238501	-92.722336	-82.126155	-74.669705	-76.198474	-83.871911	-109.765650	12.427417	2.570963	4.967679	112.392503	28.895387	0.486576	31.209911	9.412617	7.009326	11.612073	10.924948	1.535345	4.632336	1.446578	9.139740	0.950138	23.194557	16.024134	20.587429	14.229063	6.568777	-3.987951	-6.289325	12.673992	17.822493	10.010974	0.197261	24.141407	16.103039	3.662471
12:54:23:994	-27.494837	-32.317858	-43.246095	-50.919531	-54.335427	-46.389113	-42.466915	-40.178692	-34.717862	-31.403884	-30.078951	-22.244418	-16.530437	-15.774271	-16.083313	-17.168246	-16.882218	-16.490984	-16.152354	-14.143584	-16.740848	-17.434548	-17.224136	-84.881228	-83.927801	-16.537012	-16.020847	-91.722882	-94.007817	-83.224239	-76.129433	-78.016559	-101.694404	-91.910280	6.966586	16.116189	2.173154	-5.283296	14.199474	21.077293	-2.225757	28.379222	4.306856	2.104113	6.673983	15.840025	4.632336	9.669056	10.510701	3.790691	8.058095	-8.235629	4.928227	83.066430	-1.867400	-6.831791	8.498643	0.121644	-2.439456	14.074542	21.438937	-11.312894	38.903074	10.389057
12:54:24:004	-26.008807	-30.923884	-40.734310	-49.722817	-55.489401	-50.620353	-45.974866	-43.788561	-39.047732	-34.678410	-31.624159	-25.209902	-21.619760	-19.647154	-17.993453	-18.917290	-17.720575	-18.023042	-17.500301	-17.566055	-17.470712	-17.342493	-16.543587	-82.543690	-83.188074	-18.562221	-16.954547	-92.574390	-93.909187	-82.675197	-76.037378	-78.473546	-79.772179	-113.894971	16.533724	-2.863566	17.529890	7.180285	24.900861	14.206049	6.144667	12.128238	15.172626	-3.340279	10.924948	12.976458	-0.825207	5.549598	9.139740	49.472953	-2.962196	-10.915085	4.928227	3.218635	13.597829	-5.408228	0.440549	15.468517	5.671242	1.841099	10.109605	-11.312894	0.000000	15.787422
12:54:24:014	-28.606072	-33.895943	-40.346364	-47.145279	-51.406107	-48.503089	-45.172673	-42.384723	-33.455394	-25.627437	-25.620862	-21.077293	-16.947972	-15.675641	-15.603312	-15.327147	-15.392901	-15.438928	-15.767696	-15.475093	-16.283861	-15.619750	-16.448245	-81.143140	-82.260950	-16.537012	-15.928792	-90.680689	-92.820966	-84.782597	-75.126692	-77.197928	-89.359043	-126.266497	23.381954	-17.783041	-10.389057	-1.140824	15.537558	12.831801	14.492077	2.623566	5.648228	10.250975	9.521111	4.398911	12.802212	8.298095	11.881662	2.380278	60.391327	-2.833977	10.629058	14.229063	-1.867400	3.093703	-6.289325	21.034553	0.263014	8.649876	8.689329	19.883866	-2.669593	18.463590
12:54:24:024	-31.022514	-37.611017	-49.338159	-56.814335	-59.125571	-55.456524	-50.084461	-47.201169	-39.586911	-36.220330	-33.534299	-28.533743	-22.763871	-18.953454	-18.378111	-18.088795	-17.628521	-16.586327	-17.595644	-17.474000	-16.560026	-17.342493	-17.901398	-85.627530	-83.280129	-22.714556	-16.954547	-91.535485	-92.722336	-84.233555	-75.399569	-78.473546	-105.810575	-142.764057	16.533724	1.213153	0.772604	54.249947	10.204947	5.980283	-6.391243	1.285481	2.945758	-4.701377	8.097547	-2.761648	-2.192880	5.549598	10.510701	0.950138	21.813732	3.895896	7.778642	41.773216	17.829069	18.703591	7.153984	2.916169	1.617537	-7.666861	7.272340	19.883866	12.072347	-11.155086
12:54:24:034	-34.362793	-42.164449	-49.821447	-56.262005	-58.948037	-58.783653	-54.197344	-52.214876	-40.760611	-35.257041	-33.987998	-24.131544	-20.893183	-15.876189	-15.793997	-16.063587	-15.951806	-16.395642	-16.346327	-16.425231	-17.105780	-17.161670	-17.319479	-83.480677	-83.188074	-16.537012	-17.145232	-90.302606	-94.205078	-84.690542	-76.037378	-78.108614	-98.949195	-98.774948	27.471823	-0.144658	21.701951	4.405486	28.895387	1.860825	0.565480	8.054807	9.728234	12.973171	0.976440	11.543032	3.267950	6.923846	35.151835	18.065781	14.935914	1.213153	9.205494	37.634031	-0.476713	14.442762	-10.310153	-19.413729	12.414266	5.927680	10.109605	21.304143	-28.155660	7.693163
12:54:24:044	-37.982525	-35.848823	-43.538698	-52.668575	-53.891590	-53.845563	-52.089944	-50.511859	-42.562258	-38.143621	-34.172108	-26.916206	-21.205512	-18.059206	-17.612082	-17.720575	-17.349068	-16.872355	-16.730985	-17.283314	-16.924958	-16.073450	-15.672353	-79.459849	-81.333825	-17.753452	-16.116189	-91.627539	-90.644524	-81.849990	-74.577650	-77.651627	-79.772179	-118.024293	16.533724	-1.502468	11.937553	0.246576	2.199455	27.925523	6.144667	-5.503570	21.955103	21.123320	18.046055	22.980858	11.437826	6.923846	7.768779	3.790691	19.075098	10.645496	2.077811	12.851527	15.008242	3.093703	23.289899	4.293705	7.025764	11.372072	7.272340	-11.312894	-2.669593	-3.080553
