14:30:30	-58,7968	-67,3086	-75,5081	-83,5267	-90,2697	-91,2725	-80,9656	-77,0730	-56,5973	-54,3124	-37,6242	-30,0099	-27,2121	-23,4839	-21,3009	-25,1540	-21,4291	-21,6493	-21,9814	-23,6778	-21,6263	-22,8066	-22,5009	-145,2561	-145,6079	-21,7776	-22,6389	-163,1772	-168,6775	-144,0791	-132,2698	-136,7936	-173,5104	-153,4490	5,4740	17,8784	17,7403	39,6395	7,5485	17,9441	-3,5112	10,7277	15,5507	22,7178	17,1748	-6,6871	6,3025	6,4997	1,1704	18,4176	3,8893	4,4581	12,0855	4,6553	26,7715	2,8077	14,5743	28,1162	7,9101	9,8696	20,7978	5,9343	15,7184	10,4186	-0,0023
14:30:30	-58,7968	-67,3086	-75,5081	-83,5267	-90,2697	-91,2725	-80,9656	-77,0730	-56,5973	-54,3124	-37,6242	-30,0099	-27,2121	-23,4839	-21,3009	-25,1540	-21,4291	-21,6493	-21,9814	-23,6778	-21,6263	-22,8066	-22,5009	-145,2561	-145,6079	-21,7776	-22,6389	-163,1772	-168,6775	-144,0791	-132,2698	-136,7936	-173,5104	-153,4490	5,4740	17,8784	17,7403	39,6395	7,5485	17,9441	-3,5112	10,7277	15,5507	22,7178	17,1748	-6,6871	6,3025	6,4997	1,1704	18,4176	3,8893	4,4581	12,0855	4,6553	26,7715	2,8077	14,5743	28,1162	7,9101	9,8696	20,7978	5,9343	15,7184	10,4186	-0,0134
14:30:30	-58,7968	-67,3086	-75,5081	-83,5267	-90,2697	-91,2725	-80,9656	-77,0730	-56,5973	-54,3124	-37,6242	-30,0099	-27,2121	-23,4839	-21,3009	-25,1540	-21,4291	-21,6493	-21,9814	-23,6778	-21,6263	-22,8066	-22,5009	-145,2561	-145,6079	-21,7776	-22,6389	-163,1772	-168,6775	-144,0791	-132,2698	-136,7936	-173,5104	-153,4490	5,4740	17,8784	17,7403	39,6395	7,5485	17,9441	-3,5112	10,7277	15,5507	22,7178	17,1748	-6,6871	6,3025	6,4997	1,1704	18,4176	3,8893	4,4581	12,0855	4,6553	26,7715	2,8077	14,5743	28,1162	7,9101	9,8696	20,7978	5,9343	15,7184	10,4186	-0,0146
14:30:30	-58,7968	-67,3086	-75,5081	-83,5267	-90,2697	-91,2725	-80,9656	-77,0730	-56,5973	-54,3124	-37,6242	-30,0099	-27,2121	-23,4839	-21,3009	-25,1540	-21,4291	-21,6493	-21,9814	-23,6778	-21,6263	-22,8066	-22,5009	-145,2561	-145,6079	-21,7776	-22,6389	-163,1772	-168,6775	-144,0791	-132,2698	-136,7936	-173,5104	-153,4490	5,4740	17,8784	17,7403	39,6395	7,5485	17,9441	-3,5112	10,7277	15,5507	22,7178	17,1748	-6,6871	6,3025	6,4997	1,1704	18,4176	3,8893	4,4581	12,0855	4,6553	26,7715	2,8077	14,5743	28,1162	7,9101	9,8696	20,7978	5,9343	15,7184	10,4186	-0,0146
14:30:30	-58,7968	-67,3086	-75,5081	-83,5267	-90,2697	-91,2725	-80,9656	-77,0730	-56,5973	-54,3124	-37,6242	-30,0099	-27,2121	-23,4839	-21,3009	-25,1540	-21,4291	-21,6493	-21,9814	-23,6778	-21,6263	-22,8066	-22,5009	-145,2561	-145,6079	-21,7776	-22,6389	-163,1772	-168,6775	-144,0791	-132,2698	-136,7936	-173,5104	-153,4490	5,4740	17,8784	17,7403	39,6395	7,5485	17,9441	-3,5112	10,7277	15,5507	22,7178	17,1748	-6,6871	6,3025	6,4997	1,1704	18,4176	3,8893	4,4581	12,0855	4,6553	26,7715	2,8077	14,5743	28,1162	7,9101	9,8696	20,7978	5,9343	15,7184	10,4186	-0,0171
14:30:30	-48,8647	-57,7184	-62,9360	-72,5689	-80,0648	-70,9086	-65,5431	-63,2187	-53,9771	-51,8697	-43,5387	-35,2176	-31,5946	-26,0055	-25,3151	-25,6110	-25,3546	-24,3880	-25,0620	-25,7852	-25,2822	-25,8050	-25,5124	-147,5904	-148,5734	-23,9047	-25,3250	-157,0063	-154,2315	-140,7882	-133,3646	-138,3520	-181,6934	-178,4419	17,5069	1,8049	22,8658	7,2888	12,8778	20,8209	10,4976	6,6773	11,3392	5,1584	10,2641	4,6159	-2,2389	-0,1348	12,1151	15,4784	34,1688	0,5490	9,0937	-8,1370	0,0395	3,2647	-1,6537	-8,1929	16,1392	-2,3540	14,7617	22,6126	3,6000	12,1118	-0,0159
14:30:30	-54,8976	-72,3059	-81,1136	-86,9393	-88,3168	-85,6210	-84,2927	-78,7694	-59,9311	-55,0489	-43,4466	-32,8801	-26,4000	-20,8439	-21,7776	-22,3858	-22,0965	-22,2806	-22,4614	-23,0236	-22,9973	-23,2603	-23,7666	-147,4983	-145,5126	-22,1852	-23,7370	-150,7597	-153,5378	-139,1378	-132,1777	-136,6227	-181,6934	-177,0677	2,4756	9,9354	13,1047	12,8121	23,5726	-9,3534	20,2389	3,9616	5,8981	3,7973	13,0948	26,0548	4,5830	2,5940	10,7474	6,9271	3,9156	12,6773	1,9693	1,4926	26,7715	13,2066	9,0937	-2,6071	12,0855	18,0198	11,9441	24,0132	11,6581	16,1392	-0,0161
14:30:30	-49,7951	-60,6905	-76,7640	-96,2434	-104,2029	-106,7870	-106,1525	-98,2325	-78,6872	-59,0927	-45,9946	-31,5321	-29,3096	-27,6921	-24,9337	-25,2428	-24,0494	-24,3880	-24,5787	-24,4504	-24,8252	-24,8943	-24,5392	-147,2189	-146,2556	-25,3217	-25,1376	-159,6561	-159,4753	-144,0890	-133,6408	-141,0841	-169,3646	-183,9258	6,5819	15,3469	20,0910	1,7458	11,5595	9,8532	25,8148	6,6773	4,5403	1,0751	8,8406	13,1869	19,5518	8,0844	1,1704	4,0701	16,2839	16,7047	4,8197	11,1386	9,9025	10,3660	2,3836	19,6932	-4,0964	20,7419	21,8532	-11,4115	6,2860	6,7167	-0,0168
14:30:30	-47,8456	-59,4839	-75,0215	-82,7015	-88,9382	-92,8801	-90,5097	-82,2807	-75,5311	-60,5393	-45,5409	-37,1047	-29,8291	-27,2976	-25,2198	-25,9792	-25,0751	-24,8680	-25,3480	-25,6866	-24,6444	-25,0784	-24,6378	-150,7695	-147,3668	-25,9299	-25,5124	-152,4627	-155,8128	-145,7394	-134,2786	-138,8057	-196,7674	-189,4293	13,4039	-4,9841	6,1348	21,1299	-8,4789	16,7014	2,1501	-2,8044	12,6970	7,8608	5,9901	16,0504	4,5830	2,5940	3,8926	-5,9112	6,6543	22,1030	1,9693	12,4997	-4,1688	6,1052	23,8751	8,5414	10,7310	15,2976	37,4335	4,1819	2,2553	10,7639	-0,0188
14:30:30	-47,2866	-58,5568	-69,5113	-83,7141	-91,3349	-94,8955	-83,4905	-69,3371	-58,4878	-51,0050	-46,2675	-37,2822	-38,8669	-27,2976	-25,6965	-26,5315	-25,8181	-25,8247	-26,2159	-25,3085	-25,4663	-26,3507	-26,3836	-149,9279	-148,5734	-25,9299	-25,6044	-161,7405	-164,4233	-146,9295	-134,8276	-138,9898	-194,0222	-190,8069	51,6593	9,9354	-9,2154	14,1995	24,8910	11,2274	-13,1704	3,9616	-10,3825	11,9408	1,7129	7,4795	25,0094	12,2071	10,7474	14,0515	8,0121	9,9781	14,7715	2,8701	14,1107	11,7863	5,0762	14,1074	9,3797	7,1507	9,1069	5,6022	7,6274	-0,0066	-0,0179
