# editor:																																																																
# ambient pressure:																																																																
# ambient temperature:																																																																
# comment:																																																																
Filename:	C:\Users\systemverwalter\Desktop\PSI system test\20181214\5022.dat																																																															
																																																																
Log date:	Freitag, 14.Dezember 2018	Log time:	11:12:41																																																													
																																																																
Scan time:	Port 101	Port 102	Port 103	Port 104	Port 105	Port 106	Port 107	Port 108	Port 109	Port 110	Port 111	Port 112	Port 113	Port 114	Port 115	Port 116	Port 117	Port 118	Port 119	Port 120	Port 121	Port 122	Port 123	Port 124	Port 125	Port 126	Port 127	Port 128	Port 129	Port 130	Port 131	Port 132	Port 201	Port 202	Port 203	Port 204	Port 205	Port 206	Port 207	Port 208	Port 209	Port 210	Port 211	Port 212	Port 213	Port 214	Port 215	Port 216	Port 217	Port 218	Port 219	Port 220	Port 221	Port 222	Port 223	Port 224	Port 225	Port 226	Port 227	Port 228	Port 229	Port 230	Port 231	Port 232
[h/m/s/msec]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]	[Pa]
11:12:31:172	-0.456987	0.243288	-0.009863	0.568768	0.062466	0.397809	-0.210411	-0.443836	0.430686	-0.378083	-0.627946	0.164384	-0.082192	0.545754	-0.210411	-0.213699	-0.782467	0.138082	-0.266302	-0.683837	0.059178	-0.565480	-0.864659	0.006575	-0.769316	0.785755	-0.059178	-0.187398	0.210411	0.049315	-0.355069	0.489864	2540.173805	4475.178451	-7.305217	11.151798	19.745784	3.106854	-1.656989	2.988498	6.483298	6.151242	22.438391	5.664666	9.886043	18.315645	-18.013179	5.125487	5.976996	-12.624677	37.052112	4.655350	7.505765	1.295344	5.332611	-6.368229	13.742487	-5.884941	3.698636	6.394530	7.078367	20.114004	27.987989	16.369340
11:12:31:273	0.006575	0.802193	0.667398	0.197261	-0.558905	-0.108493	-0.111781	-0.144658	-0.023014	-0.184110	-0.355069	-0.733152	0.128219	-0.644385	-0.305754	0.154521	0.055890	-0.243288	-0.650960	0.456987	-0.305754	-0.565480	-0.378083	-0.177535	0.065754	0.075617	0.595069	0.193973	0.210411	-0.223562	0.374795	-0.328768	2582.561816	4457.349382	-16.852629	16.556738	-1.144111	30.729911	22.333185	23.516749	2.327675	19.680031	29.207717	16.510711	9.886043	-15.945230	24.157846	-33.205531	0.522741	3.047676	10.934811	-7.453162	4.658637	13.663583	27.803879	64.422018	8.367136	-4.490966	6.397818	-9.872892	12.723307	32.847174	-8.160013	9.655905
11:12:31:273	0.098630	0.522741	-0.203836	0.476713	-0.381370	-0.207124	-0.611508	0.157808	-0.023014	0.006575	-0.174247	-0.552330	-0.082192	-0.644385	-0.115069	-0.305754	-0.407672	-0.532604	0.023014	0.552330	-0.486576	-0.203836	0.299179	-0.177535	-0.210411	-0.328768	0.315617	-0.660823	0.309042	-0.499727	0.282740	-0.240000	2523.755149	4480.672158	3.603293	15.202215	5.812612	4.490966	19.683318	2.988498	-12.966595	23.746886	7.522203	1.607674	11.306319	6.894257	1.038906	20.186333	7.344669	10.162208	6.825216	19.436742	4.658637	-0.078904	-8.718918	9.212069	9.711796	5.266857	7.745765	13.186870	31.114569	8.797822	23.967160	5.618639
11:12:31:274	0.006575	0.710138	0.085480	-0.259726	0.506302	0.095343	0.088767	0.055890	0.430686	0.200548	0.555617	-0.374795	-0.184110	-0.049315	0.552330	0.062466	0.147945	-0.433973	0.407672	0.075617	-0.946851	-0.657535	-0.476713	-0.177535	-0.210411	-0.124932	0.687124	-0.092055	0.309042	0.049315	0.374795	-0.055890	2549.744230	4462.826651	10.418646	12.509608	35.072931	10.007687	9.001658	-12.075635	6.483298	0.749590	7.522203	2.965484	8.462479	19.745784	-0.322192	-8.564397	10.080016	4.474527	-1.416989	18.092083	-5.280008	5.404940	6.739736	-17.694274	1.670140	9.429056	-16.504135	0.979728	1.413701	27.198946	11.917827	5.618639
11:12:31:274	-0.269589	0.430686	-0.009863	0.016438	-0.381370	0.095343	-0.013151	0.157808	0.069041	0.006575	-0.174247	-0.552330	-0.598357	0.147945	-0.305754	0.430686	-0.128219	0.233425	0.023014	-0.210411	-1.403838	-0.111781	-1.055344	0.101918	0.065754	-0.328768	0.874522	0.003288	0.604932	0.049315	0.009863	0.124932	2516.926645	4473.804202	3.603293	-2.383565	19.745784	10.007687	9.001658	13.939748	-1.850962	14.281666	12.953445	5.664666	4.198363	9.754536	-13.926597	5.125487	4.606035	15.869614	4.089869	-3.429046	-10.970976	9.534261	-8.718918	10.632345	16.428519	13.610980	15.823586	38.945814	11.329333	11.631799	18.621399	2.942470
11:12:31:274	-0.085480	0.522741	-0.493151	-0.259726	-0.558905	-0.309042	-0.410960	0.055890	0.249863	0.101918	-0.627946	-0.374795	-0.082192	-0.348494	-1.071782	0.062466	0.147945	-0.147945	0.598357	-0.305754	0.151233	-0.019726	-0.378083	0.381370	0.157808	-0.124932	0.128219	-0.187398	-0.187398	0.417535	-0.082192	0.309042	2518.294319	4483.404217	19.982497	5.730420	9.997824	-2.429593	-0.322192	33.097038	-7.397272	4.793432	19.722770	-11.957279	25.499218	24.013188	22.796748	31.137583	34.675122	4.474527	23.303050	-4.776994	-12.394540	-0.078904	12.345225	-0.693700	9.711796	2.478908	-12.457006	0.979728	-1.397262	-2.521648	26.646617	12.348512
11:12:31:274	-0.364932	0.894248	0.279452	0.108493	-0.026301	-0.309042	-0.013151	-0.345206	-0.200548	0.585206	0.371507	-1.091509	0.335343	-0.348494	-0.785755	-0.029589	0.055890	-0.147945	-0.361644	0.170959	0.059178	-0.111781	0.009863	0.660823	-0.118356	0.177535	0.315617	-0.848220	0.506302	-0.499727	-0.082192	0.670686	2508.727180	4484.778466	14.515091	-9.162754	7.206587	-5.197816	10.336454	-1.124385	20.386881	11.569333	3.465211	9.738097	4.198363	9.754536	-7.134258	-0.338631	-13.144130	17.296465	28.809908	-2.084387	24.535928	9.534261	-15.734819	-17.694274	16.428519	-0.309042	5.049871	3.675622	-12.706869	17.299753	19.962771	23.102502
11:12:31:274	0.098630	0.618083	0.279452	-0.075617	0.151233	-0.710138	-0.713426	-0.144658	-0.381370	-0.473425	-0.174247	-0.282740	-0.289316	0.447124	-0.591782	-0.950138	-0.036164	0.328768	-0.072329	-0.683837	-0.486576	-0.019726	-0.282740	0.197261	0.065754	0.483288	-0.154521	0.003288	-0.088767	-0.042740	-0.355069	0.032877	2540.173805	4476.552700	19.982497	11.151798	12.789061	4.490966	-0.322192	-16.172080	9.267960	35.921152	17.007150	-17.391808	21.235101	2.603840	5.105761	9.238370	7.344669	13.015911	10.934811	-3.429046	27.383056	-0.078904	-10.126043	-6.368229	17.753452	-1.703016	-4.379185	18.604960	35.362247	-9.586864	23.967160	6.963298
11:12:31:274	-0.269589	0.338631	0.473425	0.016438	-0.115069	0.295891	0.391233	0.657535	0.608220	-0.473425	0.009863	-0.374795	-0.496439	-0.943563	0.266302	0.062466	-0.407672	-0.243288	-0.555617	0.170959	-0.397809	-0.111781	0.105206	0.381370	-0.210411	-0.936988	0.499727	-0.374795	0.210411	0.509590	-0.266302	-0.240000	2545.634635	4475.178451	-3.208772	-1.029043	0.249863	19.676743	14.344132	12.568787	12.052621	19.680031	-7.377546	12.457006	9.886043	28.303606	36.401152	-7.193436	-18.618111	11.589059	16.441669	8.676178	25.959492	19.150715	6.739736	26.189630	17.753452	8.035081	5.049871	18.604960	19.804962	0.312329	34.675122	1.597811
